Question_User,Response_User,Similarity
11-09-teensUser122,11-09-teensUser190,0.7324978113174438
11-09-adultsUser73,11-09-adultsUser92,0.7323991656303406
11-06-adultsUser103,11-06-adultsUser132,0.7323862910270691
11-09-20sUser89,11-09-20sUser87,0.7323454022407532
11-08-40sUser66,11-08-40sUser48,0.7323123812675476
10-19-40sUser11,10-19-40sUser29,0.7322733402252197
10-24-40sUser50,10-24-40sUser52,0.731905460357666
10-19-adultsUser32,10-19-adultsUser28,0.7318960428237915
11-09-adultsUser72,11-09-adultsUser69,0.7318738698959351
11-08-40sUser48,11-08-40sUser70,0.7312625646591187
11-08-adultsUser56,11-08-adultsUser102,0.7312257289886475
11-08-teensUser118,11-08-teensUser134,0.7311151027679443
11-08-teensUser125,11-08-teensUser154,0.7307493090629578
11-06-adultsUser19,11-06-adultsUser105,0.730560302734375
11-06-adultsUser105,11-06-adultsUser41,0.7305222749710083
11-08-teensUser154,11-08-teensUser18,0.7304040193557739
10-19-adultsUser35,10-19-adultsUser37,0.7302818894386292
11-09-teensUser174,11-09-teensUser134,0.7301986217498779
10-19-adultsUser23,10-19-adultsUser15,0.7296876907348633
10-19-adultsUser32,10-19-adultsUser27,0.7294912934303284
11-06-adultsUser105,11-06-adultsUser82,0.7292132377624512
11-09-20sUser158,11-09-20sUser157,0.7289856672286987
10-19-20sUser6,10-19-20sUser7,0.728598952293396
11-06-adultsUser19,11-06-adultsUser105,0.7282963991165161
10-19-20sUser0,10-19-20sUser92,0.7280783653259277
10-19-30sUser28,10-19-30sUser31,0.7280573844909668
11-09-40sUser7,11-09-40sUser8,0.7278771996498108
11-09-teensUser35,11-09-teensUser121,0.7278693318367004
11-09-teensUser57,11-09-teensUser44,0.7276629209518433
11-09-20sUser158,11-09-20sUser143,0.7276132702827454
10-19-adultsUser45,10-19-adultsUser39,0.7270007133483887
11-06-adultsUser105,11-06-adultsUser82,0.7269737124443054
11-06-adultsUser37,11-06-adultsUser19,0.7260503768920898
11-06-adultsUser103,11-06-adultsUser37,0.7259043455123901
10-19-40sUser52,10-19-40sUser3,0.7257571220397949
11-09-20sUser89,11-09-20sUser34,0.7257424592971802
11-06-adultsUser19,11-06-adultsUser42,0.7256720066070557
10-19-20sUser20,10-19-20sUser6,0.7255577445030212
11-08-teensUser25,11-08-teensUser119,0.7252198457717896
10-19-20sUser6,10-19-20sUser92,0.7251808047294617
11-06-adultsUser105,11-06-adultsUser82,0.7250179052352905
10-24-40sUser12,10-24-40sUser20,0.7246175408363342
11-08-20sUser70,11-08-20sUser31,0.7245001196861267
10-19-adultsUser61,10-19-adultsUser59,0.7242380380630493
11-08-20sUser91,11-08-20sUser110,0.7242019176483154
10-19-40sUser43,10-19-40sUser20,0.7241981625556946
11-09-adultsUser22,11-09-adultsUser48,0.724086344242096
11-08-teensUser43,11-08-teensUser119,0.7238385677337646
11-09-adultsUser44,11-09-adultsUser29,0.7238204479217529
11-09-20sUser143,11-09-20sUser41,0.7231437563896179
11-08-teensUser56,11-08-teensUser130,0.7227803468704224
11-06-adultsUser60,11-06-adultsUser88,0.7227492332458496
11-06-adultsUser105,11-06-adultsUser51,0.7224995493888855
11-08-adultsUser8,11-08-adultsUser56,0.7224262356758118
11-08-adultsUser3,11-08-adultsUser56,0.7223670482635498
11-08-40sUser66,11-08-40sUser48,0.7219310998916626
10-19-adultsUser23,10-19-adultsUser36,0.7215437889099121
10-19-adultsUser32,10-19-adultsUser1,0.721534788608551
10-19-30sUser17,10-19-30sUser18,0.7214815020561218
10-26-teensUser85,10-26-teensUser102,0.7213863134384155
10-19-20sUser73,10-19-20sUser5,0.7212216854095459
10-19-adultsUser45,10-19-adultsUser32,0.7211302518844604
11-08-adultsUser56,11-08-adultsUser101,0.7209623456001282
11-08-teensUser154,11-08-teensUser86,0.7198578119277954
10-19-20sUser133,10-19-20sUser126,0.7198214530944824
10-19-20sUser102,10-19-20sUser115,0.7195732593536377
10-19-adultsUser35,10-19-adultsUser32,0.7190108299255371
10-19-20sUser95,10-19-20sUser92,0.7189557552337646
11-09-teensUser174,11-09-teensUser172,0.7184322476387024
11-09-20sUser101,11-09-20sUser13,0.717771589756012
11-06-adultsUser105,11-06-adultsUser5,0.7177658081054688
11-08-adultsUser56,11-08-adultsUser65,0.7174593806266785
11-08-teensUser119,11-08-teensUser130,0.7173043489456177
11-06-adultsUser105,11-06-adultsUser19,0.7171051502227783
11-09-teensUser117,11-09-teensUser167,0.7170368432998657
11-08-adultsUser8,11-08-adultsUser56,0.7170257568359375
10-19-30sUser31,10-19-30sUser17,0.7168196439743042
10-19-adultsUser23,10-19-adultsUser32,0.7167160511016846
11-09-40sUser18,11-09-40sUser30,0.7162373065948486
11-06-adultsUser107,11-06-adultsUser53,0.7161394357681274
11-08-20sUser133,11-08-20sUser31,0.7159349918365479
10-24-40sUser41,10-24-40sUser24,0.7157241106033325
11-08-20sUser91,11-08-20sUser21,0.7153254151344299
11-09-adultsUser29,11-09-adultsUser73,0.7153105139732361
11-06-adultsUser37,11-06-adultsUser16,0.7150704264640808
10-19-40sUser43,10-19-40sUser3,0.71498703956604
10-19-adultsUser35,10-19-adultsUser32,0.7146711349487305
11-08-adultsUser28,11-08-adultsUser37,0.7145401835441589
10-19-adultsUser23,10-19-adultsUser37,0.714491605758667
10-19-adultsUser34,10-19-adultsUser28,0.7141767740249634
11-08-20sUser91,11-08-20sUser21,0.7140701413154602
11-08-40sUser33,11-08-40sUser18,0.7135891914367676
10-19-adultsUser32,10-19-adultsUser23,0.7135602235794067
11-08-teensUser154,11-08-teensUser115,0.7133355736732483
10-19-adultsUser32,10-19-adultsUser45,0.7130805253982544
11-08-teensUser56,11-08-teensUser111,0.7127850651741028
11-08-teensUser24,11-08-teensUser25,0.7125731110572815
10-24-40sUser41,10-24-40sUser19,0.7124165296554565
10-19-adultsUser42,10-19-adultsUser39,0.7122089266777039
11-06-adultsUser60,11-06-adultsUser99,0.7117167711257935
11-06-adultsUser103,11-06-adultsUser53,0.7116446495056152
11-09-40sUser34,11-09-40sUser35,0.7115840911865234
10-19-adultsUser50,10-19-adultsUser45,0.7115350961685181
11-08-40sUser30,11-08-40sUser33,0.7113822102546692
10-19-20sUser121,10-19-20sUser92,0.7113258242607117
11-09-adultsUser22,11-09-adultsUser15,0.7112381458282471
11-06-adultsUser49,11-06-adultsUser86,0.711035966873169
11-09-40sUser18,11-09-40sUser47,0.7109286785125732
10-26-teensUser66,10-26-teensUser110,0.7107856273651123
10-19-30sUser9,10-19-30sUser21,0.7107430100440979
11-08-40sUser30,11-08-40sUser34,0.7105884552001953
10-19-20sUser49,10-19-20sUser21,0.7103672027587891
10-19-adultsUser32,10-19-adultsUser23,0.7102717161178589
11-08-20sUser21,11-08-20sUser140,0.7102375626564026
10-24-40sUser21,10-24-40sUser16,0.7100471258163452
11-08-adultsUser69,11-08-adultsUser24,0.7099432945251465
11-08-teensUser119,11-08-teensUser146,0.70961993932724
10-19-20sUser20,10-19-20sUser30,0.7096126079559326
11-09-20sUser59,11-09-20sUser114,0.7092189788818359
11-06-adultsUser37,11-06-adultsUser42,0.7089025378227234
11-06-adultsUser19,11-06-adultsUser103,0.708801805973053
11-06-adultsUser105,11-06-adultsUser115,0.7084630727767944
11-08-teensUser130,11-08-teensUser131,0.7080352306365967
10-19-adultsUser14,10-19-adultsUser32,0.7078992128372192
11-09-adultsUser22,11-09-adultsUser76,0.7077561616897583
11-06-adultsUser37,11-06-adultsUser19,0.7075029015541077
11-09-adultsUser73,11-09-adultsUser44,0.7073562145233154
11-09-adultsUser72,11-09-adultsUser27,0.7071720957756042
10-19-adultsUser23,10-19-adultsUser35,0.7070283889770508
10-19-adultsUser59,10-19-adultsUser32,0.7066418528556824
11-06-adultsUser103,11-06-adultsUser130,0.7065485715866089
10-19-20sUser116,10-19-20sUser121,0.7064406275749207
11-09-20sUser114,11-09-20sUser18,0.7059804201126099
11-08-adultsUser46,11-08-adultsUser78,0.7059308290481567
11-06-adultsUser103,11-06-adultsUser82,0.7056772112846375
10-19-adultsUser15,10-19-adultsUser21,0.7055492401123047
11-08-teensUser119,11-08-teensUser111,0.705058217048645
10-19-30sUser28,10-19-30sUser31,0.7050476670265198
11-09-40sUser22,11-09-40sUser30,0.7049632668495178
11-08-40sUser33,11-08-40sUser30,0.7048524618148804
11-06-adultsUser103,11-06-adultsUser38,0.7047531604766846
11-08-40sUser69,11-08-40sUser48,0.7047485709190369
11-08-teensUser125,11-08-teensUser119,0.7043362259864807
10-19-adultsUser23,10-19-adultsUser19,0.70430588722229
11-08-teensUser119,11-08-teensUser86,0.7042993307113647
11-09-adultsUser22,11-09-adultsUser79,0.7042571306228638
10-19-adultsUser45,10-19-adultsUser35,0.7041473388671875
11-08-teensUser154,11-08-teensUser135,0.703862726688385
11-08-teensUser135,11-08-teensUser154,0.703862726688385
10-24-40sUser13,10-24-40sUser3,0.7037116885185242
10-19-adultsUser41,10-19-adultsUser15,0.7036089897155762
11-09-adultsUser44,11-09-adultsUser22,0.7034627199172974
10-19-30sUser31,10-19-30sUser36,0.7033240795135498
11-06-adultsUser89,11-06-adultsUser110,0.7029309868812561
11-08-teensUser131,11-08-teensUser111,0.702812135219574
10-26-teensUser143,10-26-teensUser149,0.7026445865631104
11-08-20sUser66,11-08-20sUser77,0.7025434970855713
10-24-40sUser12,10-24-40sUser28,0.7025282382965088
11-06-adultsUser105,11-06-adultsUser19,0.7025033235549927
11-08-20sUser69,11-08-20sUser21,0.7023794054985046
10-19-adultsUser12,10-19-adultsUser16,0.7019277215003967
11-09-teensUser35,11-09-teensUser97,0.7011415362358093
11-09-teensUser120,11-09-teensUser52,0.7006056308746338
10-19-30sUser25,10-19-30sUser43,0.7004443407058716
11-06-adultsUser88,11-06-adultsUser53,0.7003277540206909
11-08-adultsUser120,11-08-adultsUser123,0.7002272009849548
10-19-40sUser11,10-19-40sUser29,0.7002169489860535
10-19-40sUser25,10-19-40sUser34,0.7002032995223999
10-19-30sUser17,10-19-30sUser28,0.6999842524528503
11-08-20sUser91,11-08-20sUser123,0.6998950242996216
11-08-adultsUser3,11-08-adultsUser92,0.6996841430664062
10-19-adultsUser32,10-19-adultsUser5,0.6994838714599609
10-26-teensUser68,10-26-teensUser74,0.6994836330413818
10-19-adultsUser16,10-19-adultsUser11,0.6992568969726562
10-19-20sUser116,10-19-20sUser7,0.6991945505142212
11-09-40sUser34,11-09-40sUser36,0.699051022529602
11-08-20sUser21,11-08-20sUser133,0.6989599466323853
11-09-adultsUser11,11-09-adultsUser12,0.6989541053771973
11-06-adultsUser19,11-06-adultsUser82,0.6988418102264404
11-06-adultsUser105,11-06-adultsUser37,0.6987627744674683
11-08-adultsUser28,11-08-adultsUser59,0.6986323595046997
11-08-20sUser13,11-08-20sUser121,0.6983642578125
10-19-40sUser9,10-19-40sUser27,0.698283314704895
11-09-teensUser156,11-09-teensUser117,0.6979175806045532
10-19-20sUser20,10-19-20sUser6,0.6975868344306946
11-06-adultsUser19,11-06-adultsUser88,0.6975541114807129
10-19-adultsUser14,10-19-adultsUser15,0.6974040269851685
11-08-20sUser21,11-08-20sUser121,0.697332501411438
11-08-teensUser154,11-08-teensUser119,0.6971697807312012
11-06-adultsUser96,11-06-adultsUser45,0.6971684694290161
10-19-20sUser116,10-19-20sUser121,0.6970272064208984
11-09-20sUser105,11-09-20sUser81,0.6969047784805298
11-09-40sUser53,11-09-40sUser49,0.6968646049499512
10-19-20sUser83,10-19-20sUser128,0.6968536972999573
11-08-teensUser43,11-08-teensUser120,0.696570634841919
11-08-20sUser21,11-08-20sUser133,0.6964952945709229
11-08-20sUser69,11-08-20sUser110,0.6964215636253357
11-08-20sUser91,11-08-20sUser110,0.6962557435035706
11-08-20sUser91,11-08-20sUser74,0.6961888670921326
11-08-teensUser125,11-08-teensUser163,0.6961404085159302
11-08-teensUser56,11-08-teensUser27,0.6961342096328735
11-09-adultsUser11,11-09-adultsUser22,0.696078896522522
11-09-20sUser143,11-09-20sUser161,0.6957813501358032
11-09-20sUser158,11-09-20sUser1,0.6956589221954346
11-06-adultsUser88,11-06-adultsUser105,0.6955514550209045
10-24-40sUser33,10-24-40sUser19,0.6952760219573975
11-09-40sUser34,11-09-40sUser49,0.6952515840530396
10-19-40sUser25,10-19-40sUser9,0.6950831413269043
11-08-teensUser119,11-08-teensUser111,0.6947323083877563
11-06-adultsUser53,11-06-adultsUser107,0.694725513458252
10-19-40sUser29,10-19-40sUser34,0.6942228078842163
11-09-20sUser34,11-09-20sUser158,0.6941272020339966
11-08-adultsUser46,11-08-adultsUser27,0.6939278244972229
11-08-teensUser34,11-08-teensUser119,0.6934583187103271
10-19-30sUser9,10-19-30sUser17,0.693316638469696
11-08-teensUser117,11-08-teensUser28,0.6925315260887146
11-08-teensUser117,11-08-teensUser84,0.6924521923065186
10-19-adultsUser41,10-19-adultsUser35,0.6922552585601807
10-19-40sUser25,10-19-40sUser35,0.6920800805091858
11-08-40sUser66,11-08-40sUser68,0.6920335292816162
11-06-adultsUser19,11-06-adultsUser51,0.6919311881065369
11-08-20sUser31,11-08-20sUser110,0.6918006539344788
11-09-20sUser158,11-09-20sUser163,0.6917877197265625
11-06-adultsUser42,11-06-adultsUser53,0.691551923751831
11-06-adultsUser105,11-06-adultsUser115,0.6912682056427002
10-19-20sUser20,10-19-20sUser0,0.6909297704696655
10-19-20sUser20,10-19-20sUser92,0.6907706260681152
11-06-adultsUser89,11-06-adultsUser103,0.6907580494880676
10-19-adultsUser41,10-19-adultsUser3,0.6906038522720337
10-19-adultsUser23,10-19-adultsUser35,0.6905858516693115
11-06-adultsUser103,11-06-adultsUser26,0.6904453635215759
11-09-adultsUser22,11-09-adultsUser11,0.6904106736183167
10-19-40sUser9,10-19-40sUser24,0.6902202367782593
11-06-adultsUser103,11-06-adultsUser99,0.6901909112930298
11-06-adultsUser53,11-06-adultsUser51,0.69013512134552
11-08-adultsUser56,11-08-adultsUser80,0.6900720000267029
11-08-teensUser119,11-08-teensUser14,0.6896872520446777
10-19-30sUser9,10-19-30sUser7,0.689685583114624
10-19-adultsUser35,10-19-adultsUser23,0.6895774602890015
11-09-teensUser169,11-09-teensUser158,0.6895434856414795
11-08-40sUser30,11-08-40sUser35,0.6893355250358582
11-06-adultsUser5,11-06-adultsUser113,0.6892389059066772
11-08-teensUser117,11-08-teensUser73,0.6891546249389648
10-26-teensUser98,10-26-teensUser143,0.6891472339630127
11-09-teensUser34,11-09-teensUser22,0.688776969909668
11-09-teensUser59,11-09-teensUser179,0.6886794567108154
10-19-adultsUser15,10-19-adultsUser28,0.6886789798736572
11-09-adultsUser44,11-09-adultsUser11,0.6886308789253235
11-06-adultsUser88,11-06-adultsUser42,0.6882575750350952
10-19-adultsUser41,10-19-adultsUser3,0.6874514818191528
11-09-40sUser18,11-09-40sUser19,0.6874382495880127
11-06-adultsUser19,11-06-adultsUser25,0.6873558759689331
11-09-20sUser103,11-09-20sUser143,0.6872401237487793
11-09-adultsUser44,11-09-adultsUser29,0.6869568824768066
11-09-20sUser34,11-09-20sUser142,0.6868902444839478
11-08-20sUser21,11-08-20sUser70,0.6863298416137695
11-06-adultsUser103,11-06-adultsUser53,0.6862764954566956
11-08-adultsUser56,11-08-adultsUser79,0.6862419247627258
11-08-40sUser7,11-08-40sUser35,0.6861680746078491
11-06-adultsUser130,11-06-adultsUser105,0.6860960721969604
11-08-teensUser125,11-08-teensUser115,0.6860699653625488
11-09-teensUser35,11-09-teensUser169,0.6860479712486267
10-19-adultsUser32,10-19-adultsUser23,0.6854457259178162
11-06-adultsUser103,11-06-adultsUser82,0.6853954195976257
10-19-40sUser9,10-19-40sUser52,0.6853718757629395
11-08-adultsUser102,11-08-adultsUser95,0.6851861476898193
11-09-adultsUser29,11-09-adultsUser77,0.6851271390914917
11-08-40sUser66,11-08-40sUser7,0.6850652098655701
10-19-adultsUser35,10-19-adultsUser36,0.6848083138465881
11-09-teensUser120,11-09-teensUser123,0.6848048567771912
10-19-30sUser31,10-19-30sUser36,0.6844587326049805
11-08-40sUser7,11-08-40sUser44,0.68436199426651
11-09-adultsUser22,11-09-adultsUser96,0.6843243837356567
10-19-adultsUser32,10-19-adultsUser21,0.6839672327041626
11-08-teensUser159,11-08-teensUser43,0.6834110021591187
10-19-adultsUser23,10-19-adultsUser39,0.6829927563667297
11-08-teensUser119,11-08-teensUser130,0.6828271150588989
11-09-adultsUser72,11-09-adultsUser11,0.6827697157859802
10-19-20sUser6,10-19-20sUser21,0.6827459335327148
10-19-30sUser17,10-19-30sUser42,0.6826512813568115
11-09-20sUser134,11-09-20sUser34,0.6826118230819702
11-09-teensUser59,11-09-teensUser196,0.6824368238449097
10-19-adultsUser16,10-19-adultsUser22,0.6822882890701294
11-09-20sUser158,11-09-20sUser18,0.6821284890174866
10-19-30sUser9,10-19-30sUser22,0.6819556951522827
11-09-teensUser120,11-09-teensUser115,0.6815433502197266
11-09-teensUser35,11-09-teensUser97,0.6814645528793335
10-26-teensUser85,10-26-teensUser86,0.6812680959701538
11-09-adultsUser73,11-09-adultsUser74,0.6807490587234497
10-19-20sUser121,10-19-20sUser115,0.6807031631469727
11-08-20sUser69,11-08-20sUser110,0.6806409358978271
11-09-teensUser197,11-09-teensUser204,0.6806092262268066
10-19-30sUser25,10-19-30sUser0,0.6805384159088135
11-09-20sUser114,11-09-20sUser105,0.6799836158752441
10-19-30sUser17,10-19-30sUser43,0.6798480749130249
10-19-40sUser34,10-19-40sUser54,0.6797711253166199
10-19-adultsUser3,10-19-adultsUser41,0.6797303557395935
11-06-adultsUser37,11-06-adultsUser53,0.6796901226043701
11-09-adultsUser29,11-09-adultsUser94,0.6796791553497314
10-19-20sUser121,10-19-20sUser115,0.6789686679840088
11-09-adultsUser73,11-09-adultsUser27,0.678886890411377
11-09-20sUser112,11-09-teensUser35,0.6788554191589355
11-08-teensUser151,11-08-teensUser169,0.6787617802619934
10-19-20sUser20,10-19-20sUser30,0.6785387396812439
11-08-teensUser56,11-08-teensUser119,0.6784957647323608
10-26-teensUser143,10-26-teensUser58,0.6784579753875732
11-08-20sUser91,11-08-20sUser21,0.6783668994903564
11-06-adultsUser60,11-06-adultsUser53,0.6781067848205566
11-06-adultsUser5,11-06-adultsUser51,0.6780803203582764
11-06-adultsUser83,11-06-adultsUser115,0.6779836416244507
11-09-40sUser18,11-09-40sUser32,0.6776304244995117
11-08-teensUser154,11-08-teensUser115,0.6776096820831299
11-06-adultsUser103,11-06-adultsUser115,0.6774795055389404
10-19-adultsUser39,10-19-adultsUser42,0.6773395538330078
10-19-20sUser20,10-19-20sUser92,0.6772711873054504
11-06-adultsUser19,11-06-adultsUser45,0.6772674918174744
11-09-teensUser98,11-09-teensUser3,0.6770962476730347
11-08-20sUser70,11-08-20sUser110,0.6770875453948975
11-06-adultsUser19,11-06-adultsUser115,0.6769267320632935
11-06-adultsUser35,11-06-adultsUser43,0.6768593192100525
10-19-adultsUser28,10-19-adultsUser34,0.6767994165420532
11-09-teensUser169,11-09-teensUser34,0.6766575574874878
11-06-adultsUser103,11-06-adultsUser98,0.6760828495025635
11-08-teensUser154,11-08-teensUser169,0.6760116219520569
11-06-adultsUser5,11-06-adultsUser124,0.675864577293396
11-08-teensUser166,11-08-teensUser119,0.6755143404006958
11-09-40sUser18,11-09-40sUser19,0.6754978895187378
10-19-adultsUser32,10-19-adultsUser36,0.6754416227340698
11-08-teensUser154,11-08-teensUser165,0.6753875017166138
10-19-adultsUser14,10-19-adultsUser23,0.6750469207763672
10-26-teensUser91,10-26-teensUser85,0.6750199198722839
11-08-adultsUser56,11-08-adultsUser78,0.6748712062835693
10-19-30sUser27,10-19-30sUser17,0.6748183965682983
10-19-30sUser21,10-19-30sUser11,0.674720048904419
10-19-adultsUser42,10-19-adultsUser36,0.6744060516357422
11-08-adultsUser108,11-08-adultsUser1,0.6740068197250366
11-06-adultsUser88,11-06-adultsUser103,0.6739451885223389
10-19-40sUser34,10-19-40sUser50,0.6739230155944824
11-09-teensUser3,11-09-teensUser123,0.6738691329956055
10-26-teensUser66,10-26-teensUser98,0.6735860705375671
10-19-adultsUser23,10-19-adultsUser28,0.673541784286499
11-09-20sUser101,11-09-20sUser90,0.6734444499015808
11-06-adultsUser37,11-06-adultsUser25,0.6732555627822876
10-19-adultsUser37,10-19-adultsUser32,0.6731905341148376
11-08-40sUser29,11-08-40sUser7,0.6731430888175964
11-09-teensUser120,11-09-teensUser101,0.6729313135147095
11-06-adultsUser19,11-06-adultsUser42,0.6728960275650024
10-26-teensUser143,10-26-teensUser92,0.6728220582008362
10-19-adultsUser28,10-19-adultsUser34,0.6727628707885742
11-09-teensUser197,11-09-teensUser205,0.672683596611023
11-09-40sUser18,11-09-40sUser19,0.6726295351982117
11-09-adultsUser26,11-09-adultsUser56,0.6724939346313477
11-09-40sUser4,11-09-40sUser30,0.6720855236053467
10-19-20sUser121,10-19-20sUser115,0.6720050573348999
11-06-adultsUser88,11-06-adultsUser37,0.6719820499420166
11-06-adultsUser53,11-06-adultsUser115,0.6719653010368347
11-08-teensUser119,11-08-teensUser139,0.6717660427093506
11-09-40sUser4,11-09-40sUser28,0.6717044115066528
11-06-adultsUser19,11-06-adultsUser64,0.6715751886367798
10-24-40sUser41,10-24-40sUser35,0.6714853644371033
10-19-30sUser9,10-19-30sUser43,0.6714258790016174
10-19-30sUser9,10-19-30sUser2,0.6712539792060852
11-09-teensUser150,11-09-teensUser156,0.6711140275001526
11-08-teensUser159,11-08-teensUser162,0.6710349321365356
11-08-adultsUser8,11-08-adultsUser35,0.6709994673728943
10-19-20sUser7,10-19-20sUser51,0.6705443263053894
10-19-20sUser83,10-19-20sUser116,0.6704554557800293
11-06-adultsUser49,11-06-adultsUser82,0.670379638671875
11-09-40sUser18,11-09-40sUser34,0.6701914668083191
10-19-adultsUser45,10-19-adultsUser39,0.6700425148010254
11-08-40sUser66,11-08-40sUser69,0.6700302362442017
11-09-teensUser59,11-09-teensUser150,0.6699146628379822
11-09-teensUser169,11-09-teensUser190,0.6697004437446594
11-06-adultsUser105,11-06-adultsUser53,0.6697002649307251
10-24-40sUser13,10-24-40sUser21,0.66965651512146
11-08-teensUser119,11-08-teensUser120,0.669639527797699
11-09-20sUser143,11-09-20sUser158,0.6692930459976196
11-06-adultsUser19,11-06-adultsUser53,0.6692476272583008
10-19-40sUser9,10-19-40sUser25,0.6692013144493103
10-19-adultsUser32,10-19-adultsUser15,0.6690884828567505
11-06-adultsUser103,11-06-adultsUser130,0.6689139604568481
10-19-adultsUser50,10-19-adultsUser39,0.6686034202575684
10-19-30sUser27,10-19-30sUser29,0.6684378385543823
10-19-40sUser20,10-19-40sUser35,0.6683080792427063
11-08-teensUser154,11-08-teensUser119,0.6682650446891785
11-09-40sUser49,11-09-40sUser52,0.6681690216064453
11-08-teensUser119,11-08-teensUser138,0.6681075096130371
11-09-adultsUser54,11-09-adultsUser24,0.6680040955543518
11-09-20sUser89,11-09-20sUser143,0.6678402423858643
11-08-teensUser115,11-08-teensUser119,0.6677935123443604
11-06-adultsUser103,11-06-adultsUser53,0.6677893996238708
11-09-40sUser4,11-09-40sUser18,0.6676239967346191
11-08-teensUser122,11-08-teensUser154,0.6675024032592773
10-19-adultsUser16,10-19-adultsUser14,0.6674785017967224
11-08-adultsUser8,11-08-adultsUser91,0.667270839214325
11-09-20sUser143,11-09-20sUser113,0.6672496795654297
11-09-20sUser105,11-09-20sUser59,0.6672212481498718
11-09-20sUser105,11-09-20sUser59,0.6672212481498718
11-06-adultsUser103,11-06-adultsUser121,0.6671466827392578
10-26-teensUser68,10-26-teensUser66,0.6671359539031982
10-19-40sUser3,10-19-40sUser7,0.6669673919677734
11-08-teensUser119,11-08-teensUser111,0.666959285736084
11-08-adultsUser3,11-08-adultsUser70,0.6668455004692078
10-19-30sUser41,10-19-30sUser17,0.6667115092277527
11-06-adultsUser103,11-06-adultsUser19,0.6665997505187988
11-09-20sUser143,11-09-20sUser88,0.6665376424789429
10-19-40sUser9,10-19-40sUser45,0.6665300726890564
11-08-40sUser68,11-08-40sUser61,0.6665273904800415
10-19-adultsUser16,10-19-adultsUser14,0.6662983298301697
10-24-40sUser12,10-24-40sUser35,0.6661403179168701
11-08-40sUser66,11-08-40sUser2,0.6659750938415527
11-09-teensUser59,11-09-teensUser3,0.6656150221824646
10-19-30sUser31,10-19-30sUser25,0.6655023097991943
11-06-adultsUser19,11-06-adultsUser53,0.6654378771781921
11-08-20sUser91,11-08-20sUser70,0.6652376651763916
11-09-40sUser48,11-09-40sUser19,0.6650385856628418
11-08-teensUser119,11-08-teensUser127,0.6649496555328369
11-06-adultsUser19,11-06-adultsUser37,0.664474368095398
11-09-adultsUser22,11-09-adultsUser72,0.6644567251205444
10-19-adultsUser23,10-19-adultsUser1,0.6643655896186829
11-06-adultsUser19,11-06-adultsUser99,0.6641679406166077
10-19-adultsUser3,10-19-adultsUser53,0.6636238694190979
11-08-teensUser34,11-08-teensUser134,0.663610577583313
11-08-teensUser56,11-08-teensUser131,0.663604736328125
11-08-40sUser7,11-08-40sUser47,0.6632131934165955
11-09-40sUser7,11-09-40sUser40,0.663078248500824
10-19-adultsUser41,10-19-adultsUser34,0.663016676902771
10-19-20sUser121,10-19-20sUser128,0.6629871129989624
10-19-20sUser139,10-19-20sUser49,0.6628545522689819
11-09-40sUser19,11-09-40sUser7,0.662651538848877
11-06-adultsUser19,11-06-adultsUser85,0.6626375913619995
10-26-teensUser66,10-26-teensUser86,0.6625744104385376
11-08-teensUser25,11-08-teensUser79,0.6625158786773682
11-09-20sUser89,11-09-20sUser158,0.6624382138252258
11-08-teensUser141,11-08-teensUser142,0.6624228954315186
10-19-adultsUser12,10-19-adultsUser14,0.6622520685195923
11-09-40sUser18,11-09-40sUser34,0.6620699763298035
10-19-40sUser20,10-19-40sUser46,0.6619207262992859
10-19-30sUser9,10-19-30sUser18,0.6618875861167908
10-19-40sUser34,10-19-40sUser20,0.6618145704269409
10-26-teensUser98,10-26-teensUser147,0.6618121862411499
11-09-40sUser28,11-09-40sUser18,0.6616262197494507
10-26-teensUser91,10-26-teensUser97,0.6615697145462036
10-19-20sUser20,10-19-20sUser115,0.6614614725112915
11-08-adultsUser8,11-08-adultsUser46,0.6608377695083618
10-24-40sUser33,10-24-40sUser41,0.6607911586761475
10-19-30sUser9,10-19-30sUser21,0.6605679988861084
10-26-teensUser66,10-26-teensUser119,0.6600841879844666
11-09-adultsUser16,11-09-adultsUser73,0.6600357294082642
11-09-40sUser39,11-09-40sUser34,0.6599832773208618
11-06-adultsUser19,11-06-adultsUser53,0.6596131324768066
11-08-adultsUser125,11-08-adultsUser3,0.6594840288162231
10-24-40sUser16,10-24-40sUser19,0.6593379378318787
11-08-teensUser151,11-08-teensUser86,0.659118115901947
10-19-40sUser29,10-19-40sUser20,0.6589628458023071
11-06-adultsUser1,11-06-adultsUser37,0.6589412689208984
10-19-20sUser121,10-19-20sUser7,0.6589217185974121
11-06-adultsUser1,11-06-adultsUser105,0.6588327884674072
10-19-30sUser25,10-19-30sUser31,0.6586189270019531
11-06-adultsUser35,11-06-adultsUser88,0.6584885120391846
10-19-20sUser7,10-19-20sUser115,0.6582103967666626
11-09-adultsUser26,11-09-adultsUser22,0.658062219619751
11-09-40sUser39,11-09-40sUser18,0.6580223441123962
10-19-30sUser3,10-19-30sUser19,0.6579863429069519
11-08-adultsUser12,11-08-adultsUser107,0.6578183174133301
10-19-adultsUser51,10-19-adultsUser28,0.6575207710266113
11-08-40sUser68,11-08-40sUser65,0.6572603583335876
10-19-adultsUser36,10-19-adultsUser39,0.6569966673851013
10-19-adultsUser35,10-19-adultsUser32,0.6568859815597534
11-08-adultsUser108,11-08-adultsUser92,0.6563913822174072
