doc_id,text,label,score,start,end
2447,German,I-MISC,0.99907815,60,66
2447,GM,I-ORG,0.99822074,96,98
2448,Hu,I-PER,0.9808864,31,33
2448,##ma,I-PER,0.6160693,33,35
2449,F,I-PER,0.788509,0,1
2449,##yi,I-PER,0.5523796,1,3
2450,Todd,I-PER,0.9942984,64,68
2451,Hillary,I-PER,0.994204,0,7
2451,Afghanistan,I-LOC,0.99970514,83,94
2451,Patrick,I-PER,0.999605,96,103
2451,Co,I-PER,0.99975353,104,106
2451,##ck,I-PER,0.9862277,106,108
2451,##burn,I-PER,0.9987349,108,112
2451,London,I-ORG,0.99932206,121,127
2451,Independent,I-ORG,0.9990941,128,139
2451,Iraq,I-LOC,0.99977726,228,232
2451,Sid,I-PER,0.9842821,234,237
2451,Patrick,I-PER,0.999328,238,245
2451,Co,I-PER,0.99920064,246,248
2451,##ck,I-PER,0.8706141,248,250
2451,##burn,I-PER,0.9679965,250,254
2452,Abe,I-PER,0.9971765,0,3
2452,##din,I-PER,0.98385936,3,6
2452,Hu,I-PER,0.9985752,8,10
2452,##ma,I-PER,0.956579,10,12
2452,Re,I-ORG,0.99938166,55,57
2452,##uters,I-ORG,0.9970306,57,62
2452,Germany,I-LOC,0.99972326,64,71
2452,Stein,I-PER,0.9985386,74,79
2452,##mei,I-PER,0.98661417,79,82
2452,##er,I-PER,0.89159137,82,84
2452,Afghan,I-MISC,0.99866605,94,100
2453,me,I-PER,0.6566802,18,20
2457,O,I-ORG,0.94160265,16,17
2457,##TR,I-ORG,0.7993796,17,19
2457,La,I-LOC,0.9919252,39,41
2457,##G,I-LOC,0.99301165,41,42
2457,##uard,I-LOC,0.9961067,42,46
2457,##ia,I-LOC,0.9935474,46,48
2457,Airport,I-LOC,0.9557275,49,56
2457,La,I-LOC,0.9935894,105,107
2457,##G,I-LOC,0.99323034,107,108
2457,##uard,I-LOC,0.9960253,108,112
2457,##ia,I-LOC,0.9933728,112,114
2457,Airport,I-LOC,0.9680942,115,122
2457,La,I-LOC,0.9962251,138,140
2457,##G,I-LOC,0.99428576,140,141
2457,##uard,I-LOC,0.9975599,141,145
2457,##ia,I-LOC,0.9938719,145,147
2457,Airport,I-LOC,0.98155046,148,155
2457,US,I-MISC,0.6408693,160,162
2457,Airways,I-ORG,0.8802779,163,170
2457,Shuttle,I-MISC,0.7505237,171,178
2457,Washington,I-LOC,0.98956096,194,204
2457,National,I-LOC,0.9840789,205,213
2457,Airport,I-LOC,0.9773142,214,221
2457,Washington,I-LOC,0.9663302,237,247
2457,National,I-LOC,0.980276,248,256
2457,Airport,I-LOC,0.9765097,257,264
2457,Washington,I-LOC,0.9665435,280,290
2457,National,I-LOC,0.97700685,291,299
2457,Airport,I-LOC,0.9666375,300,307
2457,State,I-ORG,0.99739516,317,322
2457,Department,I-ORG,0.9956202,323,333
2457,State,I-ORG,0.9970674,349,354
2457,Department,I-ORG,0.99173486,355,365
2457,',I-ORG,0.7615086,419,420
2457,s,I-ORG,0.7537261,420,421
2457,Office,I-ORG,0.8287611,422,428
2457,AM,I-ORG,0.56460935,447,449
2457,##SS,I-ORG,0.47242075,451,453
2457,##AD,I-ORG,0.84018844,453,455
2457,##OR,I-ORG,0.6154297,455,457
2457,B,I-ORG,0.48880395,458,459
2457,##B,I-ORG,0.66978323,460,461
2457,BR,I-ORG,0.6952022,462,464
2457,##AD,I-ORG,0.7385052,464,466
2457,##T,I-ORG,0.5647573,466,467
2457,##KE,I-ORG,0.69237864,467,469
2457,P,I-ORG,0.9555945,478,479
2457,##H,I-ORG,0.8094891,479,480
2457,##IL,I-ORG,0.8625941,480,482
2457,##RD,I-ORG,0.46196485,485,487
2457,##ON,I-ORG,0.4754374,487,489
2458,Abbas,I-PER,0.99843484,51,56
2458,Gold,I-PER,0.8912822,113,117
2458,##stone,I-PER,0.5765732,117,122
2458,Hamas,I-ORG,0.9986487,157,162
2458,Egypt,I-LOC,0.9997855,185,190
2458,Israeli,I-MISC,0.9975243,238,245
2459,Jones,I-PER,0.9976279,20,25
2461,Land,I-PER,0.9977717,30,34
2461,##rie,I-PER,0.55362576,34,37
2461,##u,I-PER,0.8694261,37,38
2461,Ko,I-PER,0.9844566,76,78
2461,##uch,I-PER,0.534391,78,81
2461,##ner,I-PER,0.84346086,81,84
2462,Jones,I-PER,0.9879754,53,58
2463,St,I-PER,0.675111,0,2
2464,Lo,I-PER,0.998711,61,63
2464,##na,I-PER,0.9981906,63,65
2464,Val,I-PER,0.9975115,66,69
2464,##mor,I-PER,0.98919606,69,72
2464,##o,I-PER,0.9952987,72,73
2466,Ann,I-PER,0.9887655,11,14
2466,House,I-ORG,0.90982544,78,83
2466,KC,I-ORG,0.9083747,181,183
2466,Eisenhower,I-ORG,0.4909051,266,276
2466,Opera,I-ORG,0.9044842,407,412
2466,Symphony,I-ORG,0.87111026,424,432
2468,Ann,I-PER,0.9935282,7,10
2468,KC,I-MISC,0.9626153,71,73
2468,Honors,I-MISC,0.91762805,74,80
2468,State,I-ORG,0.96656615,95,100
2468,De,I-ORG,0.97834355,101,103
2468,##pt,I-ORG,0.93670905,103,105
2468,Black,I-MISC,0.88882726,216,221
2468,##B,I-ORG,0.44280666,221,222
2468,##erry,I-MISC,0.53770334,222,226
2468,AT,I-ORG,0.99937016,230,232
2468,&,I-ORG,0.99899644,232,233
2468,T,I-ORG,0.9987024,233,234
2470,Sullivan,I-PER,0.9994281,4,12
2470,Jacob,I-PER,0.99850285,14,19
2470,J,I-PER,0.5579594,20,21
2470,United,I-ORG,0.9974981,98,104
2470,States,I-ORG,0.9985638,105,111
2470,Institute,I-ORG,0.99940944,112,121
2470,of,I-ORG,0.99911624,122,124
2470,Peace,I-ORG,0.9985777,125,130
2470,Mike,I-PER,0.9894744,202,206
2470,United,I-ORG,0.71554786,207,213
2470,States,I-ORG,0.9934323,214,220
2470,Institute,I-ORG,0.9988802,221,230
2470,of,I-ORG,0.997503,231,233
2470,Peace,I-ORG,0.99665844,234,239
2470,Peace,I-ORG,0.9934103,365,370
2470,Office,I-ORG,0.9978098,371,377
2470,War,I-ORG,0.9989629,395,398
2470,Department,I-ORG,0.9989127,399,409
2470,Congress,I-ORG,0.98655325,466,474
2472,Mills,I-PER,0.99905413,0,5
2472,Cheryl,I-PER,0.9989686,7,13
2473,Abe,I-PER,0.99730116,0,3
2473,##din,I-PER,0.9830116,3,6
2473,Hu,I-PER,0.99876225,8,10
2473,##ma,I-PER,0.9798937,10,12
2473,South,I-LOC,0.99877125,51,56
2473,Korea,I-LOC,0.9996055,57,62
2473,Lee,I-PER,0.9981243,65,68
2473,North,I-MISC,0.99811304,75,80
2473,Korean,I-MISC,0.9992907,81,87
2474,Abe,I-PER,0.99807346,0,3
2474,##din,I-PER,0.993053,3,6
2474,Hu,I-PER,0.99880254,8,10
2474,##ma,I-PER,0.9874516,10,12
2474,Mitchell,I-PER,0.97421527,71,79
2474,E,I-ORG,0.9962722,89,90
2474,##GI,I-ORG,0.9681265,90,92
2474,##S,I-ORG,0.85306174,92,93
2474,Omar,I-PER,0.9990318,100,104
2474,Sol,I-PER,0.99915874,105,108
2474,##imo,I-PER,0.99621874,108,111
2474,##n,I-PER,0.99708945,111,112
2477,Mills,I-PER,0.9990595,0,5
2477,Cheryl,I-PER,0.99901235,7,13
2477,John,I-PER,0.99642,95,99
2477,P,I-PER,0.99516726,100,101
2478,H,I-ORG,0.4842048,0,1
2479,Hu,I-PER,0.9568048,148,150
2479,##ma,I-PER,0.7689385,150,152
2479,Lauren,I-PER,0.99942684,154,160
2479,Ji,I-PER,0.99955803,161,163
2479,##lot,I-PER,0.9850225,163,166
2479,Hillary,I-PER,0.99882954,199,206
2479,Rod,I-PER,0.9989189,207,210
2479,##ham,I-PER,0.9771656,210,213
2479,Clinton,I-PER,0.99973935,214,221
2480,Susan,I-PER,0.99935824,17,22
2480,Rice,I-PER,0.9996271,23,27
2480,NY,I-LOC,0.99916923,48,50
2480,Lo,I-PER,0.9983664,174,176
2480,##na,I-PER,0.9987676,176,178
2480,Val,I-PER,0.9989711,179,182
2480,##mor,I-PER,0.9869229,182,185
2480,##o,I-PER,0.8987308,185,186
2480,Hillary,I-PER,0.99896204,227,234
2480,Clinton,I-PER,0.9997979,235,242
2481,G,I-ORG,0.96437764,0,1
2481,##lamour,I-ORG,0.93074423,1,7
2481,N,I-PER,0.9973774,67,68
2481,##u,I-PER,0.73142856,68,69
2481,##jo,I-PER,0.89940745,69,71
2481,##od,I-PER,0.8984,71,73
2481,Mel,I-PER,0.9555573,120,123
2481,##anne,I-PER,0.986819,123,127
2481,S,I-PER,0.96420693,128,129
2481,.,I-PER,0.6013536,129,130
2481,V,I-PER,0.9948827,131,132
2481,##erve,I-PER,0.9239186,132,136
2481,##er,I-PER,0.46717945,136,138
2481,U,I-ORG,0.82054996,185,186
2481,S,I-ORG,0.76957554,187,188
2481,.,I-ORG,0.8030253,188,189
2481,Department,I-ORG,0.99423707,190,200
2481,of,I-ORG,0.9933908,201,203
2481,State,I-ORG,0.9932741,204,209
2481,C,I-LOC,0.7121561,215,216
2481,Street,I-LOC,0.89142567,217,223
2481,NW,I-LOC,0.9282972,224,226
2481,Washington,I-LOC,0.99528617,238,248
2481,DC,I-LOC,0.99717677,250,252
2482,Al,I-PER,0.9977586,0,2
2482,##on,I-PER,0.9208544,2,4
2482,##zo,I-PER,0.98327166,4,6
2482,Lo,I-PER,0.998882,109,111
2482,##na,I-PER,0.9982919,111,113
2482,Val,I-PER,0.99830437,114,117
2482,##mor,I-PER,0.99020547,117,120
2482,##o,I-PER,0.9705683,120,121
2482,Hillary,I-PER,0.9985071,162,169
2482,Clinton,I-PER,0.9997571,170,177
2484,Cheryl,I-PER,0.9957825,21,27
2484,Mills,I-PER,0.9959194,28,33
2485,F,I-PER,0.788509,0,1
2485,##yi,I-PER,0.5523796,1,3
2489,Cap,I-PER,0.9895459,0,3
2489,##ric,I-PER,0.80567163,3,6
2489,##ia,I-PER,0.98220843,6,8
2489,Marshall,I-PER,0.9983714,9,17
2489,Hu,I-PER,0.99930155,70,72
2489,##ma,I-PER,0.9986125,72,74
2489,Abe,I-PER,0.9985677,75,78
2489,##din,I-PER,0.9980094,78,81
2489,Georgetown,I-ORG,0.99644023,142,152
2491,Clinton,I-PER,0.9626524,0,7
2491,Is,I-MISC,0.9188953,8,10
2491,?,I-MISC,0.5353986,10,11
2491,P,I-MISC,0.46318996,58,59
2491,##pose,I-MISC,0.63253534,61,65
2491,Si,I-MISC,0.5337426,77,79
2493,People,I-ORG,0.9749042,122,128
2493,NY,I-ORG,0.962783,139,141
2493,##T,I-ORG,0.9538691,141,142
2493,Ma,I-ORG,0.91821957,143,145
2493,##g,I-ORG,0.6875804,145,146
2493,Hillary,I-PER,0.9966503,231,238
2493,Clinton,I-PER,0.9991474,239,246
2493,David,I-PER,0.995423,254,259
2493,Roth,I-PER,0.9974533,260,264
2493,##ko,I-PER,0.8377577,264,266
2493,##pf,I-ORG,0.5451188,266,268
2493,Washington,I-ORG,0.9954627,269,279
2493,Post,I-ORG,0.99286884,280,284
2493,Hillary,I-PER,0.99830294,326,333
2493,Rod,I-PER,0.9979584,334,337
2493,##ham,I-PER,0.97872126,337,340
2493,Clinton,I-PER,0.9994929,341,348
2493,Clinton,I-PER,0.99966085,394,401
2495,V,I-PER,0.99570185,0,1
2495,##erve,I-PER,0.9594924,1,5
2495,##er,I-PER,0.9297645,5,7
2495,Mel,I-PER,0.99753237,9,12
2495,##anne,I-PER,0.99653184,12,16
2495,S,I-PER,0.6836105,17,18
2495,Swan,I-MISC,0.9966898,102,106
2495,##ee,I-MISC,0.9931559,106,108
2495,Hunt,I-MISC,0.99423605,109,113
2495,Award,I-MISC,0.9934841,114,119
2495,F,I-ORG,0.97484505,155,156
2495,##SN,I-ORG,0.9726164,156,158
2495,F,I-ORG,0.7865692,323,324
2496,Oscar,I-PER,0.9971731,207,212
2497,Brazilian,I-MISC,0.9993643,0,9
2498,Tom,I-PER,0.99873596,0,3
2498,Ha,I-PER,0.9991448,4,6
2498,##rkin,I-PER,0.99265385,6,10
2499,F,I-PER,0.9923678,0,1
2499,##yi,I-PER,0.94293374,1,3
2499,Mills,I-PER,0.99936765,4,9
2499,Cheryl,I-PER,0.9993043,11,17
2499,D,I-PER,0.8900841,18,19
2499,R,I-MISC,0.7881068,72,73
2499,##ies,I-MISC,0.64719814,73,76
2499,Op,I-MISC,0.71614206,95,97
2501,F,I-PER,0.788509,0,1
2501,##yi,I-PER,0.5523796,1,3
2502,Mills,I-PER,0.9987785,0,5
2502,Cheryl,I-PER,0.99871755,7,13
2504,Mills,I-PER,0.9989723,25,30
2504,Cheryl,I-PER,0.99868935,32,38
2505,Mills,I-PER,0.99918836,0,5
2505,Cheryl,I-PER,0.9986864,7,13
2505,Abe,I-PER,0.9972952,49,52
2505,##din,I-PER,0.9884913,52,55
2505,Hu,I-PER,0.998126,57,59
2505,##ma,I-PER,0.97914344,59,61
2505,Ha,I-PER,0.99902797,90,92
2505,##rkin,I-PER,0.9959637,92,96
2505,S,I-ORG,0.8969304,101,102
2505,-,I-ORG,0.88479036,103,104
2505,CD,I-ORG,0.9972922,105,107
2505,##M,I-ORG,0.99456406,107,108
2505,Tom,I-PER,0.99702615,150,153
2505,He,I-PER,0.99305224,154,156
2506,##him,I-ORG,0.660419,72,75
2507,H,I-ORG,0.89317113,7,8
2509,Max,I-PER,0.99487865,82,85
2509,Republican,I-MISC,0.9986356,95,105
2509,Go,I-MISC,0.9979557,106,108
2509,##mor,I-MISC,0.9881097,108,111
2509,##rah,I-MISC,0.98787516,111,114
2509,Bill,I-PER,0.9837156,147,151
2509,Vin,I-LOC,0.9928947,168,171
2509,##ey,I-LOC,0.88750905,171,173
2509,##ard,I-LOC,0.9931378,173,176
2509,Car,I-PER,0.98087525,196,199
2509,##ville,I-PER,0.8901691,199,204
2509,Max,I-PER,0.9756389,257,260
2509,Sid,I-PER,0.9343861,292,295
2513,Ra,I-PER,0.991215,0,2
2513,##hm,I-PER,0.8647399,2,4
2513,RS,I-ORG,0.83907014,73,75
2514,Ji,I-PER,0.9910252,0,2
2514,##lot,I-PER,0.82105297,2,5
2514,##y,I-PER,0.5247289,5,6
2514,Lauren,I-PER,0.993687,8,14
2514,Hu,I-PER,0.9954875,54,56
2514,##ma,I-PER,0.99712974,56,58
2514,Abe,I-PER,0.9980447,59,62
2514,##din,I-PER,0.996759,62,65
2514,Terry,I-PER,0.9487512,73,78
2514,Murray,I-PER,0.86054903,79,85
2518,Mills,I-PER,0.99913543,0,5
2518,Cheryl,I-PER,0.99905103,7,13
2518,W,I-ORG,0.5658571,120,121
2518,##I,I-ORG,0.8185382,121,122
2518,hum,I-ORG,0.83814466,125,128
2518,##a,I-ORG,0.6492033,128,129
2519,Cheryl,I-PER,0.99814,0,6
2519,Mills,I-PER,0.9976593,7,12
2519,H,I-PER,0.9983883,65,66
2519,',I-PER,0.94088155,67,68
2519,Sullivan,I-PER,0.9941035,68,76
2519,Jacob,I-PER,0.9993242,78,83
2519,J,I-PER,0.7997717,84,85
2519,S,I-ORG,0.9613783,108,109
2519,CT,I-ORG,0.98181194,114,116
2519,##B,I-ORG,0.51255065,116,117
2519,Article,I-MISC,0.6249532,119,126
2519,S,I-ORG,0.9825387,178,179
2519,Article,I-MISC,0.94602585,189,196
2519,XIV,I-MISC,0.58069927,197,200
2519,Conference,I-MISC,0.9082938,201,211
2519,Hillary,I-PER,0.99525815,217,224
2519,CT,I-MISC,0.8660815,258,260
2519,##B,I-MISC,0.50956774,260,261
2519,##T,I-MISC,0.5173187,261,262
2519,Conference,I-MISC,0.78233206,263,273
2519,Non,I-MISC,0.8084773,464,467
2519,-,I-ORG,0.6988814,467,468
2519,Pro,I-ORG,0.55535764,468,471
2519,##life,I-ORG,0.96531236,471,475
2519,##ration,I-ORG,0.99208915,475,481
2519,Security,I-ORG,0.9890448,482,490
2519,Council,I-ORG,0.98435366,491,498
2519,Meeting,I-ORG,0.82260656,499,506
2523,MIT,I-ORG,0.54275763,379,382
2523,##CH,I-ORG,0.79132473,382,384
2523,##EL,I-ORG,0.69165933,384,386
2523,##L,I-ORG,0.88644814,386,387
2523,State,I-ORG,0.9966725,431,436
2523,Department,I-ORG,0.99486685,437,447
2523,Renaissance,I-LOC,0.665041,458,469
2523,May,I-LOC,0.9115796,470,473
2523,##flower,I-LOC,0.91429955,473,479
2523,Hotel,I-LOC,0.7338308,480,485
2524,Burns,I-MISC,0.3487443,52,57
2524,Jim,I-PER,0.981693,69,72
2524,Wallis,I-PER,0.97979695,73,79
2524,Burns,I-PER,0.88715243,109,114
2526,Michele,I-PER,0.99617803,30,37
2526,##tti,I-PER,0.79733354,37,40
2528,Hague,I-PER,0.9875152,52,57
2528,De,I-ORG,0.66696256,69,71
2528,##M,I-ORG,0.8901237,71,72
2528,##int,I-ORG,0.8820589,72,75
2528,Guardian,I-ORG,0.9990018,97,105
2528,Hague,I-PER,0.9992094,117,122
2528,De,I-PER,0.6825138,184,186
2528,##M,I-ORG,0.8144714,186,187
2528,##int,I-ORG,0.7757301,187,190
2528,S,I-LOC,0.57422346,192,193
2528,William,I-PER,0.99567646,194,201
2528,Hague,I-PER,0.9993895,202,207
2528,US,I-LOC,0.97113657,218,220
2528,Tori,I-MISC,0.86641335,232,236
2528,EU,I-ORG,0.9882626,240,242
2528,Hillary,I-PER,0.9984706,251,258
2528,Clinton,I-PER,0.9996138,259,266
2528,Tony,I-PER,0.99922216,345,349
2528,Blair,I-PER,0.99972755,350,355
2528,EU,I-ORG,0.99607724,359,361
2528,E,I-PER,0.99959654,371,372
2528,##wen,I-PER,0.99967504,372,375
2528,Mac,I-PER,0.9995703,376,379
2528,##As,I-PER,0.9948218,379,381
2528,##kill,I-PER,0.9941665,381,385
2528,Washington,I-LOC,0.99827826,389,399
2528,Nicholas,I-PER,0.99954957,404,412
2528,Watt,I-PER,0.99965274,413,417
2528,##uard,I-ORG,0.90068656,421,425
2528,##ian,I-ORG,0.9201078,425,428
2528,co,I-ORG,0.72209686,429,431
2528,uk,I-ORG,0.75721115,432,434
2528,BS,I-MISC,0.80776453,467,469
2528,William,I-PER,0.9982468,471,478
2528,Hague,I-PER,0.999635,479,484
2529,Joe,I-PER,0.9912231,0,3
2529,lie,I-PER,0.7322733,4,7
2529,##berman,I-PER,0.77115756,7,13
2529,i,I-LOC,0.96893835,60,61
2529,##ra,I-LOC,0.7135881,61,63
2529,##q,I-LOC,0.9827738,63,64
2529,##f,I-LOC,0.9503505,70,71
2529,##ghan,I-LOC,0.99693155,71,75
2529,##istan,I-LOC,0.99937785,75,80
2530,Services,I-ORG,0.48294094,15,23
2530,Honduras,I-LOC,0.9938431,27,35
2531,F,I-ORG,0.5515161,0,1
2531,##yi,I-ORG,0.50645494,1,3
2533,Thai,I-MISC,0.9955634,0,4
2534,E,I-PER,0.71458966,25,26
2534,Thai,I-MISC,0.99766624,51,55
2534,ka,I-PER,0.96664846,73,75
2534,##si,I-PER,0.8818148,75,77
2534,r,I-MISC,0.9683364,105,106
2534,##uss,I-MISC,0.99414575,106,109
2534,##ian,I-MISC,0.99642366,109,112
2534,Royal,I-ORG,0.96250606,303,308
2534,Thai,I-ORG,0.69067824,309,313
2534,Government,I-ORG,0.95511883,314,324
2534,Russian,I-MISC,0.99878746,396,403
2534,Viktor,I-PER,0.9994124,416,422
2534,Bo,I-PER,0.99943763,423,425
2534,##ut,I-PER,0.994911,425,427
2534,United,I-LOC,0.99946314,435,441
2534,States,I-LOC,0.99957913,442,448
2536,F,I-PER,0.788509,0,1
2536,##yi,I-PER,0.5523796,1,3
2537,F,I-PER,0.788509,0,1
2537,##yi,I-PER,0.5523796,1,3
2538,Mills,I-PER,0.999204,0,5
2538,Cheryl,I-PER,0.9992262,7,13
2538,D,I-PER,0.6285119,14,15
2538,O,I-ORG,0.9972058,71,72
2538,##AS,I-ORG,0.99530643,72,74
2538,Honduras,I-LOC,0.9997421,86,94
2540,H,I-ORG,0.9875667,0,1
2540,##RC,I-ORG,0.99357563,1,3
2540,Jim,I-PER,0.9950624,113,116
2542,Les,I-PER,0.9968353,48,51
2546,Ho,I-PER,0.99685293,0,2
2546,##l,I-PER,0.69002753,2,3
2546,##brook,I-PER,0.9467434,3,8
2548,Ted,I-PER,0.9989484,81,84
2548,Kennedy,I-PER,0.9995092,85,92
2548,Massachusetts,I-LOC,0.99745756,195,208
2548,America,I-LOC,0.99889344,225,232
2548,White,I-LOC,0.99863464,295,300
2548,House,I-LOC,0.99842286,301,306
2548,America,I-LOC,0.99908674,481,488
2551,Ban,I-PER,0.9973718,0,3
2553,Ban,I-PER,0.5263441,0,3
2554,Boston,I-LOC,0.99904805,95,101
2554,Celebration,I-MISC,0.9807246,120,131
2554,of,I-MISC,0.99030834,132,134
2554,Life,I-MISC,0.9937122,135,139
2554,J,I-LOC,0.8811803,166,167
2554,##F,I-LOC,0.670981,167,168
2554,##K,I-LOC,0.8453757,168,169
2554,Library,I-LOC,0.75353503,170,177
2556,W,I-ORG,0.99568045,41,42
2556,##J,I-ORG,0.99293053,42,43
2556,##C,I-ORG,0.9844505,43,44
2556,Howard,I-PER,0.86519694,97,103
2557,Abe,I-PER,0.99807775,0,3
2557,##din,I-PER,0.9879973,3,6
2557,Hu,I-PER,0.9988066,8,10
2557,##ma,I-PER,0.98314685,10,12
2558,Kerry,I-PER,0.9996456,0,5
2558,Abe,I-PER,0.999385,6,9
2558,##din,I-PER,0.99926776,9,12
2558,Hu,I-PER,0.99910337,14,16
2558,##ma,I-PER,0.99714065,16,18
2559,Abe,I-PER,0.9971534,0,3
2559,##din,I-PER,0.96825904,3,6
2559,Hu,I-PER,0.9980361,8,10
2559,##ma,I-PER,0.9685777,10,12
2559,Vicky,I-PER,0.6980846,50,55
2561,W,I-PER,0.44192487,4,5
2561,Mills,I-PER,0.9979644,7,12
2561,Cheryl,I-PER,0.99918586,14,20
2561,D,I-PER,0.7447076,21,22
2562,F,I-PER,0.788509,0,1
2562,##yi,I-PER,0.5523796,1,3
2564,L,I-ORG,0.99797684,20,21
2564,##yn,I-ORG,0.9654199,21,23
2564,He,I-ORG,0.92753744,73,75
2564,##al,I-ORG,0.9463394,75,77
2564,Africa,I-ORG,0.94121873,78,84
2564,Norwegian,I-MISC,0.99903536,90,99
2564,He,I-ORG,0.79485345,210,212
2564,##al,I-ORG,0.8455612,212,214
2564,Africa,I-ORG,0.85287327,215,221
2564,DR,I-LOC,0.99891067,325,327
2564,##C,I-LOC,0.9991709,327,328
2564,Congress,I-ORG,0.99627507,373,381
2566,DE,I-LOC,0.30822608,105,107
2566,UN,I-ORG,0.51386064,140,142
2566,##AS,I-MISC,0.47826788,142,144
2566,##UR,I-ORG,0.7008382,144,146
2566,US,I-ORG,0.97184616,267,269
2566,##G,I-ORG,0.98221546,269,270
2566,Colombian,I-MISC,0.99925715,275,284
2566,Defense,I-MISC,0.9342877,358,365
2566,Cooperation,I-MISC,0.9870483,366,377
2566,Agreement,I-MISC,0.99167097,378,387
2566,DC,I-MISC,0.9706799,389,391
2566,##A,I-MISC,0.9637304,391,392
2566,Bo,I-LOC,0.9992644,451,453
2566,##got,I-LOC,0.9996612,453,456
2566,##a,I-LOC,0.9995136,456,457
2567,M,I-PER,0.9902091,9,10
2567,##cca,I-PER,0.78915745,10,13
2567,##in,I-PER,0.6546457,13,15
2570,##mei,I-PER,0.7293126,11,14
2570,##f,I-LOC,0.94226336,43,44
2570,##ghan,I-LOC,0.99496716,44,48
2570,##istan,I-LOC,0.9987043,48,53
2571,Ch,I-PER,0.99176496,40,42
2571,##erie,I-PER,0.9846069,42,46
2571,##a,I-PER,0.99633265,101,102
2571,Mo,I-PER,0.9991731,103,105
2571,##sa,I-PER,0.9528694,105,107
2571,Bo,I-ORG,0.9896372,245,247
2571,##oz,I-ORG,0.99135244,247,249
2571,Allen,I-ORG,0.97708446,250,255
2572,H,I-ORG,0.49822935,103,104
2572,##TC,I-ORG,0.8857187,104,106
2572,F,I-MISC,0.43538198,107,108
2572,##U,I-ORG,0.5804026,108,109
2572,##Z,I-ORG,0.6485229,109,110
2572,##ET,I-ORG,0.38948244,110,112
2572,##M,I-ORG,0.48986575,112,113
2572,Windows,I-MISC,0.9973385,117,124
2572,Mobile,I-MISC,0.997422,125,131
2572,##®,I-MISC,0.9800218,131,132
2572,AT,I-ORG,0.9992366,149,151
2572,&,I-ORG,0.997858,151,152
2572,T,I-ORG,0.99820936,152,153
2572,Mail,I-ORG,0.8993946,187,191
2572,##C,I-ORG,0.7170227,191,192
2572,##ont,I-ORG,0.5712938,192,195
2572,##roll,I-ORG,0.52299905,195,199
2574,Jim,I-PER,0.9985808,2,5
2574,Jones,I-PER,0.9989191,6,11
2575,G,I-ORG,0.7416342,0,1
2576,G,I-MISC,0.52454364,8,9
2576,S,I-PER,0.9990889,27,28
2576,##lau,I-PER,0.8436885,28,31
2576,##ghter,I-PER,0.99821895,31,36
2576,Anne,I-PER,0.9995658,38,42
2576,-,I-PER,0.9724071,42,43
2576,Marie,I-PER,0.9993954,43,48
2576,Mills,I-PER,0.99954957,101,106
2576,Cheryl,I-PER,0.99932957,108,114
2576,D,I-PER,0.9854615,115,116
2576,Sullivan,I-PER,0.99971956,118,126
2576,Jacob,I-PER,0.9993924,128,133
2576,S,I-MISC,0.70928496,149,150
2576,U,I-LOC,0.99874276,356,357
2576,S,I-LOC,0.98054355,358,359
2578,JP,I-LOC,0.52428627,0,2
2578,Pat,I-PER,0.9987878,71,74
2578,Samuel,I-PER,0.9992674,120,126
2578,##son,I-PER,0.9898307,126,129
2578,Heather,I-PER,0.9993863,131,138
2578,Laura,I-LOC,0.39558235,147,152
2578,Kennedy,I-PER,0.99963605,157,164
2578,Patrick,I-PER,0.9994425,166,173
2578,Jr,I-ORG,0.62868017,346,348
2578,Order,I-MISC,0.8685922,374,379
2579,Ji,I-PER,0.98712665,0,2
2579,##lot,I-PER,0.7551517,2,5
2579,##y,I-PER,0.37874573,5,6
2579,Lauren,I-PER,0.99647945,8,14
2579,Hu,I-PER,0.9994765,55,57
2579,##ma,I-PER,0.99854517,57,59
2579,Abe,I-PER,0.998978,60,63
2579,##din,I-PER,0.9953172,63,66
2579,Terry,I-PER,0.99892825,71,76
2579,Murray,I-PER,0.99857557,77,83
2580,Phil,I-PER,0.95742166,0,4
2581,La,I-PER,0.99696237,0,2
2581,##v,I-PER,0.72078365,2,3
2581,##rov,I-PER,0.8134138,3,6
2582,Ben,I-PER,0.99241066,0,3
2582,##ita,I-PER,0.9899721,3,6
2582,f,I-PER,0.9498824,7,8
2582,##er,I-PER,0.74567646,8,10
2582,##rar,I-PER,0.80187315,10,13
2582,##o,I-PER,0.6998386,13,14
2582,UNESCO,I-ORG,0.929041,47,53
2582,Paris,I-LOC,0.9995976,66,71
2583,Oscar,I-PER,0.99628204,0,5
2583,UNESCO,I-ORG,0.88326186,133,139
2583,Paris,I-LOC,0.99965703,152,157
2583,Esther,I-PER,0.9969921,159,165
2583,br,I-PER,0.9660088,166,168
2583,##immer,I-PER,0.8030837,168,173
2583,la,I-PER,0.6271776,189,191
2584,##band,I-PER,0.46551138,27,31
2585,Ji,I-PER,0.99644095,0,2
2585,##lot,I-PER,0.93121964,2,5
2585,##y,I-PER,0.7854405,5,6
2585,Lauren,I-PER,0.9979134,8,14
2585,Hu,I-PER,0.9993699,55,57
2585,##ma,I-PER,0.996804,57,59
2585,Abe,I-PER,0.99852103,60,63
2585,##din,I-PER,0.99230254,63,66
2586,Oscar,I-MISC,0.8231431,0,5
2589,P,I-ORG,0.91990286,0,1
2589,##V,I-ORG,0.8993253,1,2
2589,##erve,I-ORG,0.8398081,2,6
