doc_id,argument,score
1359,major projects in the longterm their debt obligations further constrain their ability to lay the groundwork for the future on each of these issuessecurity jobs and infrastructure and debt reliefthe united states is lending its assistance and seeking to partner with other nations to maximize our collective impact first security effective international partnerships have already helped stem violence and improve security in haiti cite soleil for example was nomansland for years but today violence has subsided and new sense of freedom is felt in the streets the haitian national police have been supported in their work by the un peacekeeping operation in haiti which is the first in the hemisphere in which latin american and caribbean nations have participated brazil has led the mission with determination and skill this level of engagement and collaboration is major step forward for our region but criminal networks operating in haiti have not been eliminated haiti continues to fight drug traffickers who have made this country distribution point for illegal drugs headed to the united states canada and europe drug trafficking is problem that involves many nations all of which have role to play in ending this deadly trade that includes the united states we will give 2 million to fight drug trafficking in haiti through the merida initiative plan conceived by mexico central america and the united states this money will fund secure communications network for the haitian police provide maritime base vehicles and operational support for police drug units provide training to promote crossborder cooperation between haiti and the dominican republic and sharpen the investigation and prosecution of drug crimes once security is established opportunity can take root nations from canada to spain to japan offered generous assistance to help repair the damage from last years storms now it is time to take the next stepto move beyond peacekeeping and disaster relief to longterm reconstruction and development haiti has the highest unemployment rate in the hemisphere 70 percent of its people dont have jobs it also has one of the regions highest population growth rates together these trends have created what one development expert has called youth tsunaminearly 1 million youths are expected to come into the job market in the next five years to spur the creation of jobs the united states passed the hope act in 2006 to give garments made in haiti tarifffree access to the us market last october we extended this trade preference for another decade apparel is one of the largest sectors in haitis economy we see great potential for job creation in this field and we are gratified by brazils interest in supporting the haitian apparel industry as well but to build diversified economy haiti needs more than trade deals it also needs the infrastructure to support the flow of goods and services the roads in haiti are beyond inadequate many communities are isolated by the lack of passable road which prevents people from holding jobs children from going to school and farmers from bringing their crops to market better roads could facilitate greater trade and bring,0.9954923391342163
1359,more haitians into the global economy haiti also needs better roads in tourist areas to promote that sector of the economy other urgent infrastructure needs include digging water catchments to prevent floods completing garment workers training center and creating canals to help irrigation as part of the 287 million in nonemergency assistance we will provide to haiti this year we have authorized 20 million in aid to generate jobs to help people put their skills to work building their countrys future we look forward to working with haiti to distribute that money quickly and effectively to trigger virtuous circle for longterm economic growth all the fiscal responsibility in the world cant prevent natural disaster the hurricanes didnt just wash away crops and houses they also washed away months of government planning for the future haiti is facing an approximately 50 million budget deficit which could undermine haitis longterm ambitions as well as services that people depend on to survive the united states will provide 20 million to pay haitis upcoming debt service obligations to free haiti to use its resources to fill that budget gap there is fourth urgent need that the united states is committed to helping haiti resolve the combined effect of rising food prices globally and the destruction of crops by the hurricanes have exposed millions of haitians to malnutrition and its destructive effects on health and productivity malnourished people are often too weak to work chronically hungry children struggle to learn in school food insecurity is not only source of suffering but direct threat to economic growth and global stability the united states will provide 15million inkind contribution of food to help haiti as it continues to rebuild these are some of the ways in which the united states is ready to partner with haiti and other nations but there are additional pieces of the larger mission that need supportfrom helping haiti adapt to climate change so future hurricanes wont claim thousands of lives to strengthening health systems promoting sustainable agriculture and developing civil society this work is not only matter for governments but also mission for our people here in the us have heard from many individuals and groups who care about haiti and want to help it develop but dont know how to invest their time and money in way that will make real impact we should think creatively about helping people outside government get involved in meaningful way with haitis future our people are our most valuable resource and their potential to help in places like haiti has not yet been tapped we know from empirical data that small investments go long way this is something ive seen for myself in my own visits to haiti traveled there with my husband shortly after our wedding and again years later as first lady met doctor who had emigrated to the united states and became us air force colonel but returned to his home town of pignon to run center for health womens literacy and microcredit he and his staff had few resources but they offered comprehensive,0.9673846364021301
1359,range of services to thousands of clients visited familyplanning clinic where young people were trained to educate their peers about how to protect their health and prevent teen pregnancy and met with women from group called women in democracy these women had attended global conference on womens leadership in montevideo uruguay and when they returned home they created this organization to support haitian women running for office eleven years later their organization is larger and stronger than ever and so is their mission in addition to supporting women candidates they also hold trade fairs for women entrepreneurs run civic education programs to teach women their rights support women journalists and build connections between women throughout the caribbean these haitian women remind us that we will never achieve real progress if we leave millions of people behind and they demonstrate powerful commitment on the part of the haitian people to participate in and lead their nations recovery our role is to support their work however we can and to demonstrate through our actions our belief that their future is as important as our own what happens next in haiti will send message to the world about the power of collaboration on behalf of every poor nation that has worked hard to earn foothold in the global economy but has tumbled in recent months on behalf of every man and woman in the hemisphere from the northern expanses of canada to the southern tip of argentina who is working harder than ever with fewer resources and for smaller rewards and the children whose futures have been jeopardized by forces far beyond their control let us prove our commitment to an economic recovery that reaches not only the citizens of our individual nations but all people everywhere,0.9991154074668884
1360,as is often the case have to read in the paper what david is up to rather than learn it at home but perhaps wouldnt have it any other way cdm brifibinoton post newsi politicsi opinionsi businessi local sportsi arts living going out guide jobsi carsi real estate shopping school of second chances the teachers at oak hill academy approach their jobs with the faith that even the most hardened juvenile delinquents can achieve and the knowledge that many still wont by karen houppert sunday april 12 2009 w18 the six teenage boys incarcerated at the districts oak hill juvenile detention facility in laurel file into their classroom after lunch one late january afternoon they are surprised to see strangers five women and two men sitting in the chairs that the boys typically occupy the students find some empty seats and shrug out of their matching brown coats and mismatched scarves they are curious about the visitors in leanback foldyourarms proveit kind of way im james forman begins 40something man im professor at georgetown law school and you related to the james forman interrupts 17yearold carleto bailey im james forman jr that your father james forman your dad carleto demands yes wasnt he some big civil rights guy naacp or sncc sncc forman says seemingly surprised that carleto has heard of his father who was executive secretary of the student nonviolent coordinating committee for years in the 1960s before becoming active with the black panthers b6 hes good guy carleto continues you tell him that forman smiles he passed few years ago but he would be happy to hear this the professor says he scans the room the oak hill students all african american are dressed identically in khaki pants and royalblue polo shirts they have chosen seats on the edges of the room and after sitting down have pushed their chairs back as far as possible against the wall formans georgetown law students african american arab latino caucasian are in jeans and sweaters they lean forward intent and maybe little bit nervous teach class on juvenile justice at the law school forman continues and thought this would be really good way for law students to learn about juvenile justice there is certain amount you can learn from reading but you also need to see and experience things so thought they would learn lot from coming out here and hearing about your experiences carleto raises an eyebrow this is new one and the benefit for you is that they know things about the law that you dont yall have certain things you know they have certain things they know it can be learning opportunity for everybody forman suggests they go around the room and share their names and an interesting fact about themselves dead silence he smiles encouragingly my name is james forman and helped to start this organization see forever that now runs your school he says carleto who has been leaning back on the two rear legs of his chair brings it down with bang that sends his short dreads,0.9613832235336304
1360,classmate and tosses it toward the hallway youth development specialist which is how corrections guards are referred to under schiraldi appears to be deeply engrossed in magazine in the back of the room but she snatches the hat from midair scowls at the disruptive student and tucks the hat in her pocket please sit adams tells the student not quite sitting not quite standing the student perches on the edge of adamss desk good enough adams continues whats the difference between personal change and historical change silence anybody more silence ashawntea historical change is like revolution ashawntea says adams throws out list of changes getting raise in salary moving to new house the election of president obama and carleto accurately sorts the changes into micro and macro personal and historical obamas campaign was all about change adams says do you think he is talking historical change he wants the students to think about the president who has been in office now for two days what might his first 100 days look like he asks the students what advice would you offer him carleto looks stumped just throw out some ideas adams prompts he tells the students that they are going to craft their own letters to the president advising him on how to set his agenda for change carleto slaps his pencil down on the desk obamas not reading our letters he says he folds his arms across his chest skeptical that the president will lay eyes on this letter and skeptical perhaps that the teachers really want to hear his ideas later carleto will acknowledge that he knows quite bit about the president as he is reading barack obamas dreams from my father it started off as good book but it got excellent he says he struggles hard to articulate the books themes and appeal dont know how to put it he says finally but growing up with no disrespect but caucasian mom and an african father he still made it through sitting in guards room off the gym on february evening the echoing sound of classmates bouncing basketballs around the cavernous gym carleto goes on to tell his own possibly apocryphal story as child he was very fun happy as far as kindergarten through sixth grade starting in first grade he was on the honor roll and was also making it to school every day he says beginning in third person but quickly lapsing into first in the late stages of middle school at the end of eighth grade started smoking weed doing stuff wasnt supposed to be doing he takes full responsibility no one peerpressured me or anything was liking what was going on when was high he explains he like almost all the teens at oak hill denies being involved in gang still carleto says that his best friend since elementary school was killed in 10th grade in neighborhood thing nowadays anyone can just ride up on you and you can be mistaken for someone else and be shot he says explaining that his buddy was shot because,0.8396278619766235
1361,abedin huma saturday april 11 2009 re dprk final p5j text am sure it will be fine will pass that on,0.824558436870575
1362,your message was delivered to the recipient,0.8962662816047668
1363,your message was delivered to the recipient,0.8962662816047668
1365,both and others including jim and tom feel very good about the statement let me know if you have any questions happy easter jake,0.9976258873939514
1368,your message was delivered to the recipient,0.8962662816047668
1369,happy easter to you we just finished one hunt at the domenici clan and headed to my mothers so will try you after 830pm cdm,0.9671876430511475
1370,s000 good the old mail is workinggreat to connect super news re rescue of our merchant marine capt am very close to the unions of which crew are memebers they were carrying our forign aid food and very proud to do it lets salute them the navy and the mission sent from my blackberry wireless handheld,0.9834213852882385
1372,43,0.8080497980117798
1373,your message was delivered to the recipient,0.8962662816047668
1375,obo is critical element in the departments infrastructure arsenal as it rents maintains andor constructs all of the departments real estate assets overseas valued in the billions of dollars from 2001 through 2007 it went through very difficult time since then obo has been run well and its basic morale restored by retired foreign service officer who had previously been its deputy director and who brought out of retirement temporarily,0.9325225353240967
1376,mills cheryl monday april 13 2009 brasilia tom was honored and overwhelmed and accepted he said you have made him very happy and he will not let you down he speaks portuguese and served there so it also has personal meaning to him he indicated lula would likely be very pleased by the pick as they enjoy good relationship and have for years cdm 45,0.9994378685951233
1378,you betcha sent from my blackberry wireless handheld,0.6963353157043457
1380,madam secretary thanks again n1send the princeton speech text to jake on libya did talk to new york the libyans did not object to our text in the end and were on track for adoption of statement this afternoon all best bill,0.9973345994949341
1382,fyi you want me to have letter done back saying thank you for sending you appreciate his thoughts see below,0.8700751662254333
1384,fyi,0.7242755889892578
1385,fyi how comfortable are you with us thinking about doing something more with this,0.9847370982170105
1387,adding melanne who is addressing,0.9618518352508545
1389,fyi,0.7242755889892578
1391,fyi,0.7242755889892578
1392,ok,0.9991399049758911
1393,see below were meeting at,0.7465196251869202
1394,richard holbrooke called again for this am,0.5612329244613647
1395,fyi,0.7242755889892578
1396,enjoy see message below pfs,0.8814683556556702
1399,dear secretary clinton am seeing michelle on tuesday at 3 pm thank you very much for making this happen and will let you know how the meeting goes congratulations on all the glowing first 100 days reviews hope your testimony yesterday went well mine is attached fyi all best and thank you again jackie jacqueline newmyer president long term strategy group 12 eliot st cambridge ma 02138 b6 6176611626 fax wwwltstrategycom,0.9839073419570923
1402,can he help me talk micheletti,0.6281586289405823
1409,what did you think of the photo and article,0.9393268823623657
1410,that is good news also im around if you want to catch up until 4 when leave for wedding and to ny,0.9988766312599182
1411,richard holbrooke called at 10pm tonite,0.5754817724227905
1414,jeffharold spoke kouchener who will be meeting in paris tomorrow night moroccan fm farisfirri told him we had offered ideas to help them out of their current standoff re returning the passport jeff can you call your french counterpart to explain and connect harold if we need to contact the french legal advisor thanksiand let me know what unfolds hillary,0.6434928774833679
1416,fyi,0.7242755889892578
1417,he called again this morning asking to talk to you before 9am,0.7008004188537598
1419,abedin huma saturday may 02 2009 h2 steinberg,0.599875807762146
1421,yes thx,0.968226969242096
1427,fyi,0.7242755889892578
1431,iran us journalists case will get fair review tehran iran irans foreign minister assured his visiting japanese counterpart that the case of an american journalist imprisoned in tehran for allegedly spying for the united states will get fair review on appeal foreign minister manouchehr mottaki said 32yearold roxana saberis appeal will be reviewed justly and humanely he spoke at joint news conference saturday with japans hirofumi nakasone who expressed concern over the case during his visit to iran saberi is dual iranianamerican citizen who was born in fargo north dakota her father is iranian and her mother is japanese she was arrested in january in tehran and sentenced last month to eight years in prison after one day trial behind closed doors her case has raised an international outcry,0.9314265251159668
1436,fyi,0.7242755889892578
1440,valmoro lona sunday may 3 2009 habedin re tomorrow b6 will triple check now,0.8465944528579712
1442,got it,0.9978455305099487
1446,dennis ross wants to talk to you 2,0.9395586848258972
1449,fyi,0.7242755889892578
1451,holbrooke would like to attend the kazakhstan bilat bill burns will attend as will the ambassador and richard boucher recall that you thought it didnt make sense for holbrooke to join the menon bilat which burns also attended so wanted to check with you to see if you had views on this b6,0.7124361395835876
1453,fyi,0.7242755889892578
1455,fyi,0.7242755889892578
1456,release in part b6 spoke with laura yesterday re folks you mentioned her is person she ans jose thought best,0.9948570728302002
1459,yes we have donuts this morning we will have cake and ice cream for later are wide open at the end of the day so it will be easy also as fyi we will do another little gettogether on friday to sendoff jen and ice cream today and then do wine and snacks on friday,0.9383152723312378
1461,fyi,0.7242755889892578
1462,fyi,0.7242755889892578
1463,,0.8342747092247009
1464,do you want to see her this week,0.9977216124534607
1466,spoke french fm kouchner,0.8451424837112427
1468,just landed in ny can call you,0.9159964919090271
1470,saturday december 12 2009 re could we schedule call to is 9am ok you,0.6872566342353821
1471,we will know by this sat it went well we should discuss,0.9952717423439026
1472,release in part b6,0.6497703790664673
1473,think you still should do but see below am going to reach out to listen to him thoughts cdm b6,0.9710777997970581
1478,release in part b6 fyi,0.5141946077346802
1480,the latest draft is getting closer and agree dan that we have to be careful not to topple the tree too many ornaments that said id like to have call you and anyone else who you think should be on this afternoon or evening to raise few points im copying lona and huma so they can help schedule it thanks for all your good work,0.893861711025238
1486,release in part b6 yeah thank you soo much,0.9906525611877441
1493,carolyn maloney called for you,0.8173546195030212
1495,ok,0.9991399049758911
1496,yes call me when you can im free until,0.7563630938529968
1497,tel cel will also add to your call list,0.7407593131065369
1498,yep,0.9982544779777527
1503,fyi,0.7242755889892578
1505,really liked,0.9996517896652222
1506,yes will do,0.9987053871154785
1508,fyi,0.7242755889892578
1510,yes will get on it,0.9992125034332275
1511,well have this for you b6,0.9805914759635925
1512,am in office,0.9813560247421265
1513,dear secretary clinton welcome back and hope that your proposals on universal nato roes for piracy are moving ahead just wanted to let you know that will be testfying at hearing of the uschina commission on chinese foreigndirected information operations on 30 april and also participating in symposium at harvard on iran and afghanistan later that day so will let you know if anything of interest comes out of those events remain intrigued by your suggestion that speak with michelle flournoy should reach out to her or wait for her to be in touch many thanks as ever yours jackie on newmyer hi yes am at wrote en route to airport thank you sent from my verizon wireless blackberry,0.9681962132453918
1515,holbrookes shop reached out to danspeckgruber and offers the following update funding for railroads in and out of afghanistan is on the agenda of next weeks regional economic cooperation conference on afghanistan in islamabad we are aiming for the asia development bank to agree to fund feasibility studies for railroad if adb agrees then we will link up dr danspeckgruber with the right adb reps,0.7333755493164062
1516,ok,0.9991399049758911
1517,19,0.9652934074401855
1518,fyi lauren will meet you at the renwick will have your remarks per your request we have set up hearing call tonite ok isabelle at,0.9121412038803101
1521,745,0.9376857280731201
1522,yes happy to do so this work is in full swing on tue apr 21 2009 at hdr22 clintonemailcom wrote could you work derek philippe and others to draft this report for us to send to the president after our next trip we could workd on it during the trip lets discuss tomorrow thx,0.9908955693244934
1524,fyi,0.7242755889892578
1532,depart private residence en route raybum house office building conference call whearing prep team en route raybum house office building dial1n number 2026470817 pin 12345 staff rich verma arrive raybum house office building testimony before house foreign affairs committee rayburn house office building room 2172 depart rayburn house office building en route state department arrive state department presidential daily briefing secretarys office meeting whearing prep team secretarys office or secretarys conference room keynote address at state departments greening diplomacy earth day event dean acheson auditorium first floor interview wmark landler the new york times secretarys office on the record depart state department en route renaissance mayflower hotel arrive renaissance mayflower hotel 24 remarks at global philanthropy forum grand ballroom renaissance mayflower hotel approx 400 ppl attend depart renaissance mayflower hotel en route white house arrive white house small group meeting general jones office west wing meeting wdeputy nsc advisor tom donilon first floor west wing one on one depart white house en route kuwaiti ambassadors residence arrive ambassadors residence keynote speaker at the earth day gala dinner hosted by the ambassador of kuwait and mrs alsabah kuwaiti ambasssadors residence 2940 tilden street nw depart ambassadors residence en route private residence arrive private residence 25,0.764314591884613
1533,release in full huma will you print for hrc for the plane it gives background for budget testimony it will also be included in her materials,0.8098071217536926
1536,huma will you print for hrc for the plane it gives background for budget testimony it will also be included in her materials,0.7409636378288269
1537,fyi,0.7242755889892578
1542,tom thanks to you craig and dan for making this happen am very proud of our team and your leadership and id like to personally thank you all when im back im copying lona so she can start to schedule time for that im anxious to hear the details maybe now well get you confirmed or at least canonized pls thank one and all especially craig for tour de force hrc,0.9983100891113281
1547,fyi,0.7242755889892578
1548,the bombers he said were from tunisia mrs clinton said she did not have specific information on the bombers but said weve seen suicide bombers from many countries in iraq over the last six years its unfortunate that young men and occasionally even young woman would travel to iraq to kill other people in that way 41 the violence did not seem to curtail mrs clintons ambitions for her brief visit in addition to general odierno she was scheduled to meet retinue of iraqi leaders including the president jalal talabani the prime minister nuni kamal al maliki and the foreign minister hoshyar zebari she is also playing host at roundtable of iraqi women something she has done in previous trips to iraq and she is to hold townhall meeting with iraqi students as well as members of nongovernmental organizations and provincial reconstruction teams this is format mrs clinton savored as presidential candidate and that as secretary of state she has used from south korea to turkey want to listen she said want to respond to their questions and concerns want some feedback and ideas of about how are we going to make this transition as successful as possible when president obama visited baghdad earlier this month dusty skies prevented him from traveling by helicopter from baghdad international airport into the city he met with mr maliki at palace near the airport and general odierno at the american base camp victory the new american ambassador christopher hill beat mrs clinton to baghdad by one day he was confirmed by the senate on tuesday after lengthy process that was held up by republican senators who objected to his lack of experience in the arab world and his handling of negotiations with north korea over its nuclear weapons program in iraq mr hill will spearhead the shift in emphasis by the united states from military to civilian operations some iraq experts said the american civilian presence here had been lacking momentum since the departure in february of the last united states ambassador ryan crocker,0.9147839546203613
1549,clinton says iraq on right track baghdad ap us secretary of state hillary rodham clinton says this weeks deadly suicide bombings in iraq are sign that extremists fear the iraqi government is succeeding on her first visit to iraq as americas top diplomat clinton said the country has made tremendous strides despite the recent violence and continues to deserve support as the obama administration moves to reduce the us military presence there clinton arrived in baghdad saturday on an unannounced trip after suicide bombings in the capital and outside killed at least 148 people on thursday and friday the attacks have exposed gaps in security as iraq takes over from us forces in protecting the country,0.9506710171699524
1550,fyi,0.7242755889892578
1555,was trying to call out to you there are troops in there from camp leguene deploying to afghanistan will want pictures etc with you 51,0.7131078839302063
1556,al gore 4,0.7892833948135376
1557,calling you now,0.8922699093818665
1560,fyi,0.7242755889892578
1565,wow tell dd was really flattered and happy halloween from abu dhabi,0.9992751479148865
1569,see first two,0.9798704385757446
1570,yes should be doable on it,0.8368957042694092
1577,cherylmills wednesday may 20 2009 re greetings to you yes,0.9811204075813293
1578,fyi mills cheryl friday may 08 2009 fw bob einhorn,0.641511857509613
1582,secretary clinton hi thank you am available to talk any time would also be happy to come to washington or wherever to discuss this in person at your convenience so after tomorrow would be safest my cell is yrs jackie on sun mar 29 2009 at wrote jackieid like to talk to you about your choices michelle fluornoy new undersecretary at dod asked me about young women who could work her in planning and whom she could mentor and of course thought of you when would be good times for me to call you best jacqueline newmyer president long term strategy group 12 eliot st cambridge ma 02138 6176611620 ph 6176611626 fax wwwltstrategycom,0.9588207006454468
1584,ps am also looking forward to telling you about my meeting with annemarie on thursday thank you very much for that as well on sun mar 29 2009 at jackie newmyer wrote secretary clinton hi thank you am available to talk any time would also be happy to come to washington or wherever to discuss this in person at your convenience so after tomorrow would be safest my cell is yrs jackie on sun mar 29 2009 at wrote jackieid like to talk to you about your choices michelle fluornoy new undersecretary at dod asked me about young women who could work her in planning and whom she could mentor and of course thought of you when would be good times for me to call you best jacqueline newmyer president long term strategy group 12 eliot st cambridge ma 02138 6176611620 ph 6176611626 fax wwwltstrategycom jacqueline newmyer president long term strategy group 12 eliot st cambridge ma 02138 617620 ph 6176611626 fax wwwltstrategycom,0.926364541053772
1587,your message was delivered to the recipient,0.8962662816047668
1588,fyi,0.7242755889892578
1592,will print for you in am too,0.8175858855247498
1596,ok are you going back tonight,0.9967789053916931
1600,pverveer b6 sunday march 29 2009 re thank you for meeting ill be there if the republicans dont try to stop me in message dated 13 pm eastern daylight time writes thanks melanne and congrats on your hearing hope youre at work when get back next week ill see what can do to focus on zohras concerns best,0.9858207702636719
1602,who do congratulate at weekly meeting monday on securing agreement,0.9739518165588379
1604,will do abedin huma saturday may re holbrooke 09 2009 called for you,0.9632581472396851
1607,read this it says todd stern sent chills up someones spin in good way,0.9986125230789185
1608,96,0.9566659927368164
1612,fyi,0.7242755889892578
1613,fyi,0.7242755889892578
1614,fyi,0.7242755889892578
1615,release in part b6 ok,0.9824632406234741
1617,did,0.9939664602279663
1618,fyi,0.7242755889892578
1619,fyi,0.7242755889892578
1620,wont read it until early in the morning so you can work jake and white house tonight to be sure we have all relevant comments and red flags thanks so much for all your hard work on this,0.9735423922538757
1621,fyi,0.7242755889892578
1624,ams did not like any of this both for the substance and because she did not write it so we did not share it with you today then decided to share it with you anyway for any value it has for you frame the world we live in today is inextricably interconnected together we succeed apart we fail in the obama administration we will use smart power to advance to our shared security shared prosperity and shared humanity in advancing our shared security we seek to reduce threat of violent extremism reduce the spread of weapons of mass destruction in advancing our shared prosperity we seek to use development to create and sustain strong stable economies by focusing on women as essential for driving economic growth expanding access to food and the means to grow or buy it and expanding access to quality education in developing countries expand access to stable affordable and increasingly clean energy sources in advancing our shared humanity we seek to expand human rights and the conditions that promote respect for human rights support the development of health systems that support healthier societies and confront the spread of pandemic disease eg alds how we achieve these goals we will advance these goals through shared responsibility and the application of smart power america has the responsibility to lead but can only lead in partnership with others smart power means elevating and integrating diplomacy and development diplomacy focus on priority partnerships revitalized partnerships with historic allies eu japan korea australia calibrated partnerships with china and russia 31 cultivated partnerships brazil india turkey indonesia and south africa targeted publicprivate and multilateral partnerships based upon the principles of variable geometry le focused on the problem at hand build strong partnerships by listening and mutual respect which has begun already and will continue being accountable for the challenges we create and demanding that our partners are similarly accountable focusing on government to people and people to people connections using new technology to create buy in from bottom up so shared responsibility is experienced on the ground and sustainable eliminating the obstacles to cooperation that stand in the way of us achieve our goals eg resolving cyprus so turkey can enter the eu engaging iran to create greater accountability among eu partners if engagement fails creating work plans to drive cooperation on our shared agenda tasks timetables and benchmarks for each country development establish and implement against our critical priorities women as economic drivers and social stabilizers education as the gateway to economic opportunity and human rights food and agriculture as the cornerstone of sustainable local economies global health as the foundation for the future reform our government institutions improve coordination in planning and budgeting across our diplomacy and development make ambassadors countrylevel ceos responsible for governmentwide efforts in each country grow the quality talents and capacities of our development institutions introduce effective metrics and evaluation for accountability improve delivery and outcomes 32 assess and promote what works and stop spending resources on what doesnt establish transparent benchmarks for measuring success 33,0.9980230331420898
1626,pi crowley daniel benjamin judith mchale robert blake 34,0.7832638621330261
1627,iii lock in today,0.8621799945831299
1628,fyi,0.7242755889892578
1630,secretary clinton pending our conversation thought owed annemarie thank you and follow up message because we had terrific chat on thursday bringing to bear the best extragovernmental academic expertise through the long term strategy group so just sent proposal memo attached and pasted in below thank you again for recommending me and for all of your advice am most eager to help however can and look forward to hearing your thoughts all best jackie memorandum to department of state,0.9965938925743103
1632,arrive state department presidential daily briefing secretarys office daily small staff meeting secretarys office daily senior staff meeting secretarys conference room award presentation from the national coordinated effort of hellenes treaty room office time secretarys office meeting wicris balderston and glyn davies secretarys office bilateral wbelgian deputy prime minister and foreign minister karel de gucht secretarys conference room camera spray in treaty room at top conference call wceos regarding the shanghai expo secretarys office meeting wrichard morningstar se for eurasian energy secretarys office office time secretarys office depart state department en route reagan national airport arrive reagan national airport depart reagan national airport via us air shuttle 2176 en route new york new york laguardia airport arrive new york new york depart laguardia airport en route private residence arrive private residence 17,0.8808731436729431
1635,jiloty lauren friday may 22 2009 today friday 522 is goodies in his honor birthday he will be in the office until noon today there will be breakfast 1r,0.9503579139709473
1636,can you contact your protocol friend in china and ask him if could get photos of the carpets of the rooms met in potus during the recent trip loved their designs and the way they appeared carved any chance we can get this,0.9393801093101501
1637,the great hall where we met hu,0.9851208925247192
1638,fyi,0.7242755889892578
1645,fyi,0.7242755889892578
1651,fyi mills cheryl saturday may 09 2009 fw tom in jamaica,0.5628659725189209
1656,abedin huma saturday may 9 2009 today want to make sure you know michele krohn friedson is doing advance for the memorial service she worked for us for many years in nyc office now working for kirsten,0.9251458048820496
1657,abedin huma saturday may 09 2009 susan rice says she needs to talk to you ops can connect 11,0.8823797702789307
1665,fyi,0.7242755889892578
1668,fyi,0.7242755889892578
1669,fyi,0.7242755889892578
1670,fyi worked out relations with david and dick and todd see wi re working out of space david has turned in all paprwork too so shoyld be on board relatively soon cdm,0.5995703935623169
1671,fyi,0.7242755889892578
1672,fyi,0.7242755889892578
1673,will go back to her and see when she is free when are you next in europe or even better london will also ask when she can come to washington,0.7847779989242554
1678,yes thats the plan,0.9876981377601624
1682,2,0.902825653553009
1683,do,0.9961548447608948
1684,went on falucca ride and are now at the barrestaurant downstairs,0.8115348219871521
1685,yes will arrange,0.988038182258606
1687,saturday may 23 2009 h2 memorial service dear strobe bill and would be honored to participate hannah richert 23 15 2009 memorial service,0.9592272043228149
1689,fyi,0.7242755889892578
1690,4,0.9354342818260193
1691,cheryl and huma as hrc requested for this weekend attached is draft base text for the big speechfa article will be on plane all day wednesday heading for asia to do policy planning talks so it would be great to have her feedback either by phone on monday or meeting with her on tuesday that way could turn around another draft by thursday to response to her reactons and then lissa and could work on turning it into real speech draft and circulate more widely will also have plenty of time on my trip to work over version that would be more suitable for foreign affairs assuming she is comfortable with the overall frame and the different pieces have good weekend am 5,0.7767366170883179
1696,fyi,0.7242755889892578
1699,fyi,0.7242755889892578
1704,we will confer in the morning and come up with plan also sent huma some info on nk to pass on to you,0.8955379724502563
1707,abedin huma saturday may 09 2009 service you will see your speaking order in program there will be no intros you just walk up to podium 1a,0.8485329151153564
1711,17,0.9552529454231262
1714,fyi in case you wanted to see raw input,0.7190213203430176
1717,john crosby will be there hes the tall blonde advance guy whos been on the plane with us few times too he will have program for commencement and acknowledgement card for lunch you will go straight backstage and can go to hold if want to put your robe on unless put it on in the car,0.9230149388313293
1718,fyi,0.7242755889892578
1721,5,0.9419615268707275
1723,fyi,0.7242755889892578
1724,fyi,0.7242755889892578
1729,fyi,0.7242755889892578
1735,just fyi that betsy and tom are coming to state today for tour of the diplomatic reception rooms betsy may have her boss in tow too marcee craighill is going to give them private tour at and afterward will show them whatever can on the 7th floor lauren jiloty special assistant to secretary hillary rodham clinton 17,0.9887471795082092
1738,ok call in 20 min with australian fm smith,0.7387383580207825
1740,okay good to know we have couple informal call requests that we could get through during that time,0.7541918754577637
1744,fyi,0.7242755889892578
1749,importance high see below,0.9655541777610779
1751,yes will get to work on it right away,0.984653890132904
1752,yes will reach out to him,0.9985881447792053
1753,fyi,0.7242755889892578
1755,madam secretary it was terrific to see you the other day for the photo shoot with the ambassador designees elaine and are excited and grateful to you for the opportunity as we discussed am in the building working out of the transition office as the confirmation process inches forward elaine and are busy gearing up but as we discussed am happy to pitch in on specific projects or anything else if the need arises in the meantime best wishes to you and your family best lee,0.998319685459137
1757,faxed to house,0.5306650400161743
1758,fyi,0.7242755889892578
1761,hillary that was quite wonderful what you made possible this evening this evening was lovely moment and ill long remember your line about pretty bunkers good luck in translating that into policy or even practice anyway thanks strobe talbott president the brookings institution 1775 massachusetts avenue nw washington dc 20036,0.9979146122932434
1763,thought some more after our conversatiion and have something to discuss that might be useful call when you have chance sandy this is written from my blackberry,0.5736889839172363
1765,holbrooke called for you hes in abu dhabi jim steinberg also just called for you,0.9584413170814514
