doc_id,text,label,score,start,end
1683,##ia,I-LOC,0.94146377,421,423
1683,##guard,I-LOC,0.67751384,441,446
1683,##ia,I-LOC,0.9458505,446,448
1683,##guard,I-LOC,0.66007096,470,475
1683,##ia,I-LOC,0.88223517,475,477
1687,di,I-ORG,0.7745123,65,67
1687,##tech,I-ORG,0.73472345,67,71
1687,##com,I-ORG,0.5683035,71,74
1692,##dia,I-LOC,0.9804288,481,484
1711,##ap,I-ORG,0.6408364,109,111
1715,##dia,I-LOC,0.3945597,66,69
1717,o,I-PER,0.47639158,53,54
1717,be,I-PER,0.95997584,78,80
1717,##rl,I-PER,0.5327644,80,82
1717,##us,I-PER,0.5809082,82,84
1717,##con,I-PER,0.6295327,84,87
1717,##i,I-PER,0.81171495,87,88
1725,i,I-MISC,0.70307785,34,35
1725,i,I-MISC,0.8316428,148,149
1725,##rani,I-MISC,0.97770894,149,153
1725,##an,I-MISC,0.6804466,153,155
1725,i,I-MISC,0.81683356,208,209
1725,##rani,I-MISC,0.9742672,209,213
1725,##an,I-MISC,0.5086075,213,215
1726,mi,I-PER,0.9269141,77,79
1726,##hos,I-PER,0.73107105,80,83
1726,##ain,I-PER,0.96462685,83,86
1726,m,I-PER,0.50567204,87,88
1726,##avi,I-PER,0.7465308,91,94
1726,ma,I-PER,0.6670897,202,204
1726,##hm,I-PER,0.7835954,204,206
1726,##oud,I-PER,0.9960866,206,209
1726,ah,I-PER,0.9743045,210,212
1726,##mad,I-PER,0.963596,212,215
1726,##ine,I-PER,0.9352736,215,218
1726,##d,I-PER,0.62500006,220,221
1726,i,I-MISC,0.9102155,417,418
1726,##rani,I-MISC,0.9256126,418,422
1726,##an,I-MISC,0.53538495,422,424
1726,euro,I-LOC,0.5002171,496,500
1726,##pe,I-LOC,0.5812766,500,502
1737,##brook,I-PER,0.68173987,27,32
1738,i,I-MISC,0.6164896,0,1
1738,##rani,I-MISC,0.9027663,1,5
1738,##an,I-MISC,0.97590625,5,7
1741,##brook,I-PER,0.6886667,71,76
1741,da,I-PER,0.52099246,96,98
1741,##vid,I-PER,0.8870567,98,101
1741,r,I-PER,0.63784224,102,103
1742,u,I-MISC,0.8339614,223,224
1742,##igh,I-MISC,0.9709671,224,227
1742,##ur,I-MISC,0.9458637,227,229
1742,##pine,I-MISC,0.57406247,331,335
1745,uk,I-LOC,0.96104974,35,37
1745,i,I-MISC,0.67651916,70,71
1745,##rani,I-MISC,0.96052814,71,75
1745,##an,I-MISC,0.95585626,75,77
1745,##rani,I-ORG,0.4642861,270,274
1745,al,I-PER,0.70367354,406,408
1745,##i,I-PER,0.9316031,408,409
1745,an,I-PER,0.92199063,410,412
1745,##sar,I-PER,0.51250607,412,415
1745,east,I-LOC,0.969216,504,508
1748,rose,I-ORG,0.8633226,0,4
1748,##mar,I-ORG,0.72962916,4,7
1748,##ie,I-ORG,0.83936584,7,9
1748,##how,I-ORG,0.9335702,9,12
1748,##e,I-ORG,0.6696438,12,13
1755,##nt,I-PER,0.58345693,32,34
1755,##nt,I-PER,0.46827123,139,141
1756,##oi,I-PER,0.9029501,48,50
1756,##nov,I-PER,0.87966233,50,53
1761,##mad,I-PER,0.78519255,47,50
1761,##ine,I-PER,0.92043215,50,53
1761,##ja,I-PER,0.62863475,53,55
1761,##f,I-MISC,0.5689389,82,83
1761,##rica,I-MISC,0.955184,83,87
1763,##xi,I-MISC,0.948188,65,67
1763,##can,I-MISC,0.8974417,67,70
1774,##ae,I-ORG,0.5357306,39,41
1774,##rgent,I-LOC,0.9955213,117,122
1774,##ina,I-LOC,0.91522837,122,125
1775,r,I-MISC,0.9633907,44,45
1775,##uss,I-MISC,0.98456246,45,48
1779,##brook,I-PER,0.6853917,61,66
1788,##b,I-PER,0.5913206,40,41
1788,##du,I-PER,0.816088,41,43
1790,##b,I-PER,0.9135899,115,116
1790,##du,I-PER,0.9360559,116,118
1790,##llah,I-PER,0.7885602,118,122
1791,##car,I-ORG,0.85347426,77,80
1791,##oly,I-ORG,0.7234417,80,83
1798,al,I-PER,0.9302307,30,32
1798,##i,I-PER,0.7908896,32,33
1798,##jak,I-ORG,0.5220029,100,103
1798,##ep,I-ORG,0.86276364,103,105
1798,##hil,I-ORG,0.7859228,105,108
1801,al,I-PER,0.98446053,20,22
1801,##i,I-PER,0.89039415,22,23
1801,##yev,I-PER,0.4848324,23,26
1802,##ae,I-ORG,0.7646157,101,103
1820,##jak,I-ORG,0.45851043,86,89
1831,##mb,I-MISC,0.79089755,4,6
1831,##ian,I-MISC,0.9841009,6,9
1831,al,I-PER,0.9914131,20,22
1831,##varo,I-PER,0.9972249,22,26
1831,u,I-PER,0.96280324,27,28
1831,##ri,I-PER,0.7006863,28,30
1831,##be,I-PER,0.8975759,30,32
1831,z,I-PER,0.798047,168,169
1831,##ela,I-PER,0.45586088,169,172
1832,##ela,I-PER,0.5689966,1,4
1832,##ya,I-PER,0.6472595,4,6
1842,##ctic,I-LOC,0.7051015,259,263
1842,##rica,I-LOC,0.88229346,271,275
1846,##han,I-PER,0.6074623,84,87
1847,art,I-ORG,0.5887973,25,28
1850,##igh,I-MISC,0.9537154,45,48
1851,##zi,I-MISC,0.98618746,84,86
1851,##lian,I-MISC,0.9967751,86,90
1851,##zi,I-MISC,0.9929345,142,144
1851,##lian,I-MISC,0.99675375,144,148
1851,##zi,I-MISC,0.98239213,294,296
1851,##lian,I-MISC,0.9786219,296,300
1851,##zi,I-MISC,0.9739367,386,388
1851,##lian,I-MISC,0.99697745,388,392
1860,am,I-MISC,0.542117,71,73
1860,##eric,I-MISC,0.97885466,73,77
1860,##an,I-MISC,0.9781586,77,79
1860,##eric,I-LOC,0.3935177,110,114
1860,##ndon,I-LOC,0.81412166,252,256
1879,##oan,I-ORG,0.7882057,26,29
1879,##com,I-ORG,0.54205227,32,35
1879,##rica,I-MISC,0.7251267,38,42
1882,c,I-PER,0.7195802,15,16
1882,##lint,I-PER,0.6611093,16,20
1882,##sian,I-MISC,0.83007354,151,155
1882,chin,I-MISC,0.97818244,291,295
1882,##ese,I-MISC,0.9916688,295,298
1883,##igh,I-MISC,0.8418628,371,374
1895,##ip,I-PER,0.38078305,116,118
1906,la,I-ORG,0.4844362,7,9
1906,don,I-ORG,0.59165704,46,49
1909,##ku,I-PER,0.43747073,15,17
1910,art,I-ORG,0.66635716,38,41
1910,##uro,I-ORG,0.75818944,41,44
1910,v,I-ORG,0.90501857,45,46
1910,##ale,I-ORG,0.88034695,46,49
1910,##nz,I-ORG,0.4543578,49,51
1910,##uel,I-ORG,0.6909305,51,54
1929,bra,I-MISC,0.96388453,13,16
1929,##zi,I-MISC,0.992397,16,18
1929,##lian,I-MISC,0.9964986,18,22
1930,g,I-MISC,0.9370509,35,36
1930,##ree,I-MISC,0.87290126,36,39
1930,##k,I-MISC,0.97251445,39,40
1930,##rf,I-LOC,0.86681944,161,163
1930,##u,I-LOC,0.98652124,163,164
1940,a,I-LOC,0.70770025,17,18
1940,##riz,I-LOC,0.8426932,18,21
1940,##ona,I-LOC,0.8972952,21,24
1946,##ute,I-PER,0.55028814,25,28
1948,middle,I-LOC,0.747235,82,88
1948,east,I-LOC,0.99611026,89,93
1952,##ala,I-LOC,0.7228077,102,105
1952,##u,I-LOC,0.51783395,105,106
1953,##tein,I-PER,0.71094656,100,104
1956,##rov,I-LOC,0.70467705,12,15
1956,##nik,I-LOC,0.9937987,15,18
1957,chin,I-MISC,0.9766068,427,431
1957,##ese,I-MISC,0.9890934,431,434
1959,o,I-PER,0.938744,182,183
1959,##ba,I-PER,0.6790431,183,185
1961,ma,I-MISC,0.7916123,34,36
1961,##uri,I-MISC,0.9733729,36,39
1961,##tania,I-MISC,0.97790754,39,44
1961,##n,I-MISC,0.99281293,44,45
1961,da,I-MISC,0.576198,80,82
1961,##kar,I-LOC,0.9051217,82,85
1971,##f,I-LOC,0.887925,393,394
1971,##ghan,I-LOC,0.9944878,394,398
1971,##istan,I-LOC,0.99879634,398,403
1975,##xi,I-MISC,0.91563404,64,66
1975,bra,I-MISC,0.85718596,199,202
1975,##zi,I-MISC,0.9795568,202,204
1975,##lian,I-MISC,0.99539256,204,208
1991,##brook,I-PER,0.637417,3,8
1991,##ndon,I-LOC,0.9350558,41,45
2001,euro,I-LOC,0.53685623,74,78
2002,sa,I-PER,0.7873279,124,126
2003,ji,I-ORG,0.6085489,0,2
2003,##uren,I-ORG,0.50944954,9,13
2018,##tein,I-PER,0.4721717,157,161
2023,fl,I-ORG,0.6111573,38,40
2032,am,I-MISC,0.49147987,55,57
2032,##eric,I-MISC,0.776075,57,61
2032,##aki,I-LOC,0.44058463,69,72
2032,##stan,I-LOC,0.8940208,72,76
2035,##nie,I-ORG,0.5088027,38,41
2038,me,I-PER,0.9930841,234,236
2038,##l,I-PER,0.8228024,236,237
2038,z,I-PER,0.9517992,238,239
2038,##ela,I-PER,0.64551383,239,242
2038,##ya,I-PER,0.86225444,242,244
2038,##eric,I-MISC,0.96701306,270,274
2038,##an,I-MISC,0.9704415,274,276
2038,inter,I-MISC,0.94308615,414,419
2038,##ame,I-MISC,0.91666216,419,422
2038,##rica,I-MISC,0.9809981,422,426
2038,##n,I-MISC,0.8876159,426,427
2046,r,I-MISC,0.44963047,0,1
2046,##uss,I-MISC,0.97792256,1,4
2046,la,I-PER,0.77896464,16,18
2047,interior,I-ORG,0.6191544,110,118
2048,z,I-PER,0.93470854,67,68
2048,##ela,I-PER,0.62732685,68,71
2048,##ya,I-PER,0.5551254,71,73
2054,ho,I-PER,0.8552658,84,86
2054,##brook,I-PER,0.83922005,87,92
2055,##rani,I-MISC,0.4243842,330,334
2055,##an,I-MISC,0.6596168,334,336
2055,interior,I-ORG,0.90516233,337,345
2055,ministry,I-ORG,0.6334685,346,354
2057,##gue,I-PER,0.6237281,66,69
2068,r,I-MISC,0.83829397,23,24
2068,##uss,I-MISC,0.98534226,24,27
2069,k,I-LOC,0.3940478,212,213
2072,z,I-PER,0.83722746,188,189
2072,##ela,I-PER,0.62328184,189,192
2072,##ya,I-PER,0.5038482,192,194
2081,##bian,I-MISC,0.9417263,125,129
2096,##f,I-LOC,0.49786282,90,91
2096,##rica,I-LOC,0.995546,91,95
2111,i,I-MISC,0.91276836,71,72
2111,##rani,I-MISC,0.98305213,72,76
2111,##an,I-MISC,0.99061185,76,78
2111,am,I-MISC,0.6064495,145,147
2111,##eric,I-MISC,0.9876208,147,151
2111,##rab,I-MISC,0.89096063,438,441
2111,middle,I-LOC,0.54520327,478,484
2111,east,I-LOC,0.8985771,485,489
2113,jack,I-PER,0.5207655,0,4
2128,21st,I-MISC,0.8490939,133,137
2128,ha,I-LOC,0.8671665,149,151
2128,##wai,I-LOC,0.95058334,151,154
2128,##i,I-LOC,0.7416282,154,155
2135,##f,I-LOC,0.49294865,218,219
2135,##rica,I-LOC,0.9869205,219,223
2137,c,I-PER,0.895946,40,41
2137,##lint,I-PER,0.6417896,41,45
2137,##f,I-LOC,0.53369874,352,353
2137,##rica,I-LOC,0.99342513,353,357
2147,##dia,I-LOC,0.6497158,371,374
2150,##eric,I-MISC,0.9445887,78,82
2154,##ip,I-ORG,0.46371147,9,11
2164,##nd,I-ORG,0.5143449,50,52
2165,z,I-ORG,0.59364283,0,1
2165,##ela,I-ORG,0.5112034,1,4
2179,##ha,I-PER,0.59852314,17,19
2179,##ro,I-PER,0.73325425,21,23
2179,be,I-PER,0.99201876,438,440
2179,##rm,I-PER,0.8629487,440,442
2179,##ude,I-PER,0.87099665,442,445
2179,##z,I-PER,0.9493534,445,446
2186,##ull,I-ORG,0.49397793,5,8
2186,##n,I-ORG,0.54095995,11,12
2190,##ike,I-PER,0.59687924,24,27
2190,##n,I-PER,0.31428263,27,28
2190,##berry,I-PER,0.57359433,28,33
2191,ka,I-LOC,0.7807178,45,47
2191,##bul,I-LOC,0.7881362,47,50
2198,j,I-ORG,0.7164468,0,1
2198,##akes,I-ORG,0.66359746,1,5
2198,##ull,I-ORG,0.86487484,5,8
2198,##iva,I-ORG,0.838965,8,11
2198,##n,I-ORG,0.9217561,11,12
2200,am,I-MISC,0.6968971,459,461
2200,##eric,I-MISC,0.9091909,461,465
2200,##an,I-MISC,0.9618862,465,467
2202,##ull,I-ORG,0.49405336,5,8
2203,##ull,I-ORG,0.49263406,29,32
2203,##iva,I-ORG,0.6384463,32,35
2203,##n,I-ORG,0.5691565,35,36
2208,be,I-PER,0.64847493,77,79
2208,##ude,I-PER,0.4858494,81,84
2210,##ull,I-ORG,0.5336158,5,8
2212,##adia,I-ORG,0.5072067,299,303
2212,##xi,I-MISC,0.91551685,330,332
2212,##can,I-MISC,0.765733,332,335
2212,##eric,I-MISC,0.5527967,387,391
2212,##eric,I-MISC,0.43664926,479,483
2218,##dia,I-LOC,0.9893231,33,36
2219,##rae,I-ORG,0.6843191,246,249
2235,##dia,I-LOC,0.9463252,31,34
2235,##dia,I-LOC,0.54835725,158,161
2235,##kis,I-ORG,0.48513347,163,166
2237,##f,I-MISC,0.39053437,64,65
2237,##ghan,I-MISC,0.66903543,65,69
2241,ho,I-PER,0.9942221,94,96
2241,##sh,I-PER,0.908024,96,98
2241,##yar,I-PER,0.98153853,98,101
2241,z,I-PER,0.98178434,102,103
2241,##eb,I-PER,0.83218294,103,105
2241,##ari,I-PER,0.8036686,105,108
2253,##hil,I-ORG,0.57217395,1,4
2253,##ip,I-ORG,0.6627692,4,6
2254,##vid,I-PER,0.6174212,96,99
2254,g,I-PER,0.9614533,100,101
2254,da,I-PER,0.79935926,127,129
2254,##vid,I-PER,0.9337558,129,132
2254,ma,I-PER,0.9941704,133,135
2254,##zia,I-PER,0.63904876,135,138
2254,##ran,I-LOC,0.46534878,177,180
2256,##yon,I-LOC,0.7824342,255,258
2256,##gy,I-LOC,0.83524716,258,260
2256,##ang,I-MISC,0.60328805,260,263
2256,k,I-ORG,0.5178396,411,412
2256,##an,I-MISC,0.9276316,446,448
2264,z,I-PER,0.49656555,44,45
2264,##eb,I-PER,0.7788574,45,47
2264,##ari,I-PER,0.78865373,47,50
2271,##uss,I-MISC,0.8611892,51,54
2271,i,I-ORG,0.3847731,57,58
2271,##f,I-LOC,0.6577827,63,64
2271,##ghan,I-LOC,0.9376561,64,68
2271,##istan,I-LOC,0.9291661,68,73
2274,##dis,I-LOC,0.4630914,196,199
2283,c,I-PER,0.763417,111,112
2283,##lint,I-PER,0.5114113,112,116
2283,##rica,I-LOC,0.9472088,150,154
2285,##aki,I-LOC,0.5438542,41,44
2285,##stan,I-LOC,0.56931067,44,48
2286,##rica,I-LOC,0.580487,65,69
2286,f,I-ORG,0.46388564,70,71
2287,##brook,I-PER,0.47720027,3,8
2288,al,I-PER,0.75904,69,71
2288,##i,I-PER,0.71074265,71,72
2294,me,I-MISC,0.94639367,169,171
2294,##xi,I-MISC,0.9883089,171,173
2294,##can,I-MISC,0.99446434,173,176
2297,##uss,I-ORG,0.8744073,98,101
2297,##ia,I-ORG,0.6893677,101,103
2298,c,I-PER,0.46530995,18,19
2298,##rica,I-LOC,0.97715044,264,268
2307,##uss,I-LOC,0.57836694,83,86
2309,##dia,I-LOC,0.5727347,236,239
2313,##ary,I-PER,0.5816943,114,117
2313,c,I-PER,0.8825349,118,119
2313,##lint,I-PER,0.7909241,119,123
2317,##lam,I-MISC,0.9550099,412,415
2317,##k,I-PER,0.45484543,452,453
2317,##edd,I-PER,0.74311346,456,459
2324,##nka,I-MISC,0.6416741,25,28
2329,##h,I-MISC,0.66378355,64,65
2330,##uss,I-MISC,0.82531613,37,40
2340,ho,I-PER,0.7673895,0,2
2340,##brook,I-PER,0.75571865,3,8
2340,e,I-PER,0.4315767,14,15
2340,##ike,I-PER,0.5978835,15,18
2340,##berry,I-PER,0.5480167,19,24
2345,##ian,I-MISC,0.9901361,438,441
2348,##ike,I-ORG,0.46313787,19,22
2348,##n,I-ORG,0.5068908,22,23
2349,c,I-PER,0.586617,261,262
2349,##lint,I-PER,0.48255646,262,266
2350,hill,I-PER,0.578532,134,138
2350,##ary,I-PER,0.6571182,138,141
2350,c,I-PER,0.9379363,142,143
2350,##lint,I-PER,0.83101606,143,147
2350,##on,I-PER,0.48822695,147,149
2355,##n,I-MISC,0.56230664,26,27
2356,e,I-ORG,0.84719473,60,61
2356,##ike,I-ORG,0.9592733,61,64
2356,##n,I-ORG,0.85581255,64,65
2356,##berry,I-ORG,0.9720105,65,70
2360,e,I-MISC,0.9830513,11,12
2360,##pt,I-MISC,0.9390045,14,16
2360,##ian,I-MISC,0.99178505,16,19
2363,##f,I-LOC,0.8696636,111,112
2363,##ghan,I-LOC,0.998887,112,116
2363,##istan,I-LOC,0.9996482,116,121
2363,##f,I-LOC,0.71381617,261,262
2363,##ghan,I-LOC,0.9971609,262,266
2363,##istan,I-LOC,0.9994487,266,271
2363,##iet,I-LOC,0.99892956,341,344
2363,##nam,I-LOC,0.9973412,344,347
2381,##aki,I-MISC,0.6960244,367,370
2390,##mu,I-PER,0.56767696,12,14
2390,##aki,I-MISC,0.84218895,104,107
2390,##stan,I-MISC,0.8957604,107,111
2390,##is,I-MISC,0.7752334,111,113
2390,##aki,I-MISC,0.73647445,279,282
2390,##stan,I-MISC,0.88273895,282,286
2390,##is,I-MISC,0.59573275,286,288
2390,##aki,I-LOC,0.9548456,358,361
2390,##stan,I-LOC,0.99689025,361,365
2392,##ike,I-PER,0.69825196,1,4
2392,##n,I-PER,0.38378313,4,5
2402,##aka,I-LOC,0.860775,60,63
2402,##rta,I-LOC,0.9991497,63,66
2402,##ific,I-MISC,0.49545014,187,191
2410,c,I-ORG,0.58591765,205,206
2417,##mei,I-PER,0.6915097,10,13
2421,##ve,I-ORG,0.71862066,4,6
2422,##dia,I-LOC,0.9883813,69,72
2424,ch,I-LOC,0.68526417,61,63
2424,##ile,I-LOC,0.8082817,63,66
2431,##rica,I-LOC,0.83214235,183,187
2431,am,I-MISC,0.6241612,428,430
2431,##eric,I-MISC,0.9385121,430,434
2431,##an,I-MISC,0.9892268,434,436
2435,k,I-ORG,0.8280994,19,20
2435,##is,I-ORG,0.6965585,20,22
2435,##lya,I-ORG,0.5867016,22,25
2435,##uss,I-MISC,0.87876904,142,145
2438,g,I-MISC,0.7832419,40,41
2438,##erman,I-MISC,0.99640465,41,46
2442,a,I-LOC,0.62344927,79,80
2442,##f,I-LOC,0.7114352,80,81
2442,##ghan,I-LOC,0.96700615,81,85
2442,##istan,I-LOC,0.97772676,85,90
2442,##bul,I-LOC,0.8304008,477,480
2443,g,I-ORG,0.5145126,42,43
2443,##erman,I-MISC,0.8940139,43,48
2443,##ys,I-ORG,0.6209823,48,50
2443,s,I-ORG,0.6178866,51,52
2443,##tein,I-ORG,0.58093506,52,56
2443,##mei,I-ORG,0.5625607,56,59
2448,##guard,I-LOC,0.84810156,30,35
2448,##ia,I-LOC,0.94804066,35,37
2448,##ia,I-LOC,0.7517903,90,92
2448,##guard,I-LOC,0.8129439,110,115
2448,##ia,I-LOC,0.9483844,115,117
2452,##rie,I-ORG,0.5372573,31,34
2470,la,I-ORG,0.5908138,147,149
2471,c,I-ORG,0.47899398,221,222
2472,##jo,I-PER,0.4856168,69,71
2473,##on,I-PER,0.61375535,2,4
2473,##ary,I-PER,0.7166799,164,167
2473,c,I-PER,0.74021995,168,169
2473,##lint,I-PER,0.7327718,169,173
2480,##ric,I-ORG,0.45545086,3,6
2480,##ia,I-ORG,0.64514625,6,8
2480,##iam,I-ORG,0.7420409,24,27
2480,##ars,I-ORG,0.53046787,27,30
2480,##hall,I-ORG,0.5555017,30,34
2484,##oma,I-PER,0.99539244,492,495
2484,##s,I-PER,0.9969325,495,496
2484,j,I-PER,0.9877787,497,498
2484,##ef,I-PER,0.57952356,498,500
2484,##fers,I-PER,0.984869,500,504
2484,##on,I-PER,0.90395457,504,506
2488,bra,I-MISC,0.7618422,0,3
2488,##zi,I-MISC,0.9708964,3,5
2488,##lian,I-MISC,0.9876365,5,9
2497,##him,I-ORG,0.52440083,72,75
2504,r,I-ORG,0.6054546,0,1
2504,##ah,I-ORG,0.6166637,1,3
2517,##chel,I-PER,0.672967,31,35
2520,i,I-LOC,0.9752196,58,59
2520,##ra,I-LOC,0.7385644,59,61
2520,##q,I-LOC,0.9778817,61,62
2520,##f,I-LOC,0.95860493,68,69
2520,##ghan,I-LOC,0.9971852,69,73
2520,##istan,I-LOC,0.9994722,73,78
2525,r,I-MISC,0.90962094,102,103
2525,##uss,I-MISC,0.98927885,103,106
2525,##ian,I-MISC,0.9941402,106,109
2525,r,I-MISC,0.66492355,382,383
2525,##uss,I-MISC,0.9847327,383,386
2525,##ian,I-MISC,0.99277365,386,389
2537,##brook,I-PER,0.59190065,3,8
2539,##eric,I-MISC,0.42831686,222,226
2539,##eric,I-LOC,0.5873936,472,476
2549,##erry,I-ORG,0.5738891,1,5
2555,##f,I-LOC,0.43635046,79,80
2555,##rica,I-LOC,0.96180135,80,84
2555,nor,I-MISC,0.90374887,89,92
2555,##gia,I-MISC,0.68163157,94,97
2555,##f,I-LOC,0.5387322,213,214
2555,##rica,I-LOC,0.97339225,214,218
2557,co,I-MISC,0.6280294,245,247
2557,##ian,I-MISC,0.7909745,251,254
2557,##ogo,I-LOC,0.54616666,413,416
2561,##f,I-LOC,0.96865773,40,41
2561,##ghan,I-LOC,0.99716187,41,45
2561,##istan,I-LOC,0.9990074,45,50
2573,wa,I-PER,0.6239959,15,17
2580,##bil,I-ORG,0.42387763,171,174
2591,##eric,I-MISC,0.80944073,227,231
2591,i,I-MISC,0.6607169,249,250
2591,##rani,I-MISC,0.90617156,250,254
2591,##uss,I-MISC,0.971055,370,373
2591,i,I-MISC,0.8375627,478,479
2591,##rani,I-MISC,0.8751605,479,483
2591,##an,I-MISC,0.75715786,483,485
2598,ka,I-PER,0.88232994,63,65
2598,##rz,I-PER,0.42995828,65,67
2598,##ai,I-PER,0.40919408,67,69
2599,middle,I-MISC,0.7453917,93,99
2599,eastern,I-MISC,0.99159956,100,107
2610,r,I-LOC,0.82278293,74,75
2610,##uss,I-LOC,0.97587967,75,78
2610,##ia,I-LOC,0.9318624,78,80
2619,sa,I-PER,0.71447814,29,31
2694,c,I-PER,0.65641016,150,151
2694,##lint,I-PER,0.47469658,151,155
2698,##ju,I-PER,0.8343167,56,58
2698,##kan,I-PER,0.5079845,58,61
2698,##roa,I-MISC,0.91590166,67,70
2698,##tian,I-MISC,0.9905053,70,74
2698,##and,I-PER,0.55709827,93,96
2698,##rok,I-PER,0.8913279,96,99
2698,##rb,I-MISC,0.68888414,127,129
2698,##ian,I-MISC,0.96446323,129,132
2698,s,I-MISC,0.6842535,158,159
2698,##wed,I-MISC,0.88046795,159,162
2698,##ish,I-MISC,0.97028726,162,165
2698,##nian,I-MISC,0.97358966,192,196
2698,##n,I-MISC,0.88730395,226,227
2701,lo,I-LOC,0.8394094,217,219
2701,##ndon,I-LOC,0.9924555,219,223
2708,##aki,I-LOC,0.45737526,56,59
2708,##stan,I-LOC,0.5832414,59,63
2718,##ham,I-PER,0.731871,96,99
2718,c,I-PER,0.73213965,100,101
2718,##lint,I-PER,0.61274105,101,105
2720,##love,I-LOC,0.9750207,28,32
2720,##nia,I-LOC,0.89684534,32,35
2728,ka,I-LOC,0.45176896,194,196
2728,##f,I-LOC,0.6259196,373,374
2728,##ghan,I-LOC,0.9971413,374,378
2728,##istan,I-LOC,0.9994159,378,383
2728,##f,I-LOC,0.5927827,457,458
2728,##ghan,I-LOC,0.9960271,458,462
2728,##istan,I-LOC,0.99916077,462,467
2737,##m,I-PER,0.4968354,2,3
2737,ha,I-PER,0.8731053,4,6
2737,##rkin,I-PER,0.5660507,6,10
2739,##tein,I-PER,0.74969524,5,9
2743,nor,I-MISC,0.9584815,94,97
2743,##gia,I-MISC,0.6090618,99,102
2743,##ghan,I-LOC,0.99000883,152,156
2743,##istan,I-LOC,0.9990594,156,161
2745,mit,I-PER,0.8341638,0,3
2745,##chel,I-PER,0.51787597,3,7
2746,ho,I-PER,0.8909125,0,2
2746,##brook,I-PER,0.81805265,3,8
2746,e,I-PER,0.4663983,14,15
2746,##ike,I-PER,0.7199495,15,18
2746,##berry,I-PER,0.707483,19,24
2752,k,I-PER,0.8556391,0,1
2752,##erry,I-PER,0.8022644,1,5
2756,le,I-PER,0.7450436,303,305
2756,##win,I-PER,0.61206883,305,308
2757,##ona,I-PER,0.47185233,341,344
2759,nor,I-MISC,0.9444796,7,10
2759,##we,I-MISC,0.4461467,10,12
2759,##gia,I-MISC,0.85309315,12,15
2759,##n,I-MISC,0.88777256,15,16
2763,##ham,I-PER,0.73357683,187,190
2763,c,I-PER,0.69002146,191,192
2765,nor,I-MISC,0.796949,16,19
2765,##gia,I-MISC,0.70506996,21,24
2765,##n,I-MISC,0.7460393,24,25
2777,e,I-LOC,0.46560386,18,19
2778,##ne,I-ORG,0.59994566,16,18
2778,##nes,I-ORG,0.585362,55,58
2778,a,I-ORG,0.5588251,59,60
2778,##f,I-ORG,0.57123226,60,61
2778,##rica,I-ORG,0.67056215,61,65
2783,ho,I-PER,0.9161857,77,79
2783,##l,I-PER,0.45259923,79,80
2783,##brook,I-PER,0.785218,80,85
2793,##n,I-MISC,0.45488164,62,63
2797,mi,I-LOC,0.68832886,432,434
2797,##ami,I-LOC,0.77227956,434,437
2797,##gu,I-LOC,0.96145934,479,481
2797,##ci,I-LOC,0.96683437,481,483
2797,##gal,I-LOC,0.9602345,483,486
2797,##pa,I-LOC,0.99409974,486,488
2803,##vid,I-PER,0.50358343,302,305
2803,a,I-PER,0.67550164,306,307
2803,##aro,I-PER,0.920473,307,310
2803,##nov,I-PER,0.63660526,310,313
2803,ta,I-PER,0.9241427,473,475
2803,##de,I-PER,0.9023331,475,477
2803,##us,I-PER,0.9562576,477,479
2803,##z,I-PER,0.98216105,479,480
2803,s,I-PER,0.9889754,481,482
2803,##lo,I-PER,0.96172446,482,484
2803,##bo,I-PER,0.61663777,484,486
2803,##d,I-PER,0.83804506,486,487
2803,##zia,I-PER,0.9053024,487,490
2803,##ne,I-PER,0.9014964,490,492
2809,##rench,I-MISC,0.99645966,146,151
2809,euro,I-MISC,0.4324784,152,156
2809,##rench,I-MISC,0.99896383,386,391
2811,j,I-LOC,0.95059484,154,155
2811,##erus,I-LOC,0.8794098,155,159
2811,##ale,I-LOC,0.6745221,159,162
2811,##m,I-LOC,0.8909289,162,163
2811,##ja,I-PER,0.5485816,171,173
2811,net,I-PER,0.986083,177,180
2811,##any,I-PER,0.9321482,180,183
2811,##ahu,I-PER,0.9557712,183,186
2811,c,I-PER,0.7054298,354,355
2811,##inian,I-MISC,0.60608846,468,473
2817,##lam,I-MISC,0.5253535,479,482
2820,##ale,I-ORG,0.3277188,37,40
2829,##lant,I-MISC,0.43082726,185,189
2831,##ack,I-PER,0.6006474,249,252
2831,o,I-PER,0.57135564,253,254
2836,##f,I-LOC,0.5175679,43,44
2836,##ghan,I-LOC,0.99334514,44,48
2836,##istan,I-LOC,0.9986677,48,53
2836,##ghan,I-MISC,0.95204103,128,132
2836,##ghan,I-LOC,0.9918099,348,352
2836,##istan,I-LOC,0.97859097,352,357
2839,ka,I-LOC,0.6080746,16,18
2839,##bul,I-LOC,0.8613515,18,21
2843,##eric,I-MISC,0.48872137,110,114
2843,##ville,I-ORG,0.5322187,201,206
2843,##my,I-LOC,0.59316754,417,419
2843,##rna,I-LOC,0.98923,419,422
2846,##ra,I-MISC,0.5171551,52,54
2851,##mu,I-PER,0.5054469,19,21
2851,sin,I-LOC,0.83332527,186,189
2851,##ai,I-LOC,0.80216855,189,191
2851,##hat,I-LOC,0.70964366,207,210
2851,##on,I-PER,0.4837784,268,270
2851,##nie,I-PER,0.877084,270,273
2853,##yi,I-PER,0.5331024,1,3
