doc_id,text,label,score,start,end
614,Network,I-ORG,0.9761619,307,314
615,O,I-LOC,0.9907566,44,45
615,##gon,I-LOC,0.97356737,45,48
615,##i,I-LOC,0.9633982,48,49
615,Kingdom,I-LOC,0.95157605,50,57
615,O,I-LOC,0.9838156,61,62
615,##gon,I-LOC,0.9616648,62,65
615,##i,I-LOC,0.92828614,65,66
615,Rivers,I-LOC,0.9846622,94,100
615,State,I-LOC,0.9257341,101,106
615,Nigeria,I-LOC,0.9934957,107,114
615,IF,I-ORG,0.9676192,238,240
615,##E,I-ORG,0.9702594,240,241
615,##OM,I-ORG,0.9033127,241,243
615,##A,I-ORG,0.8702164,243,244
615,Solomon,I-PER,0.9915176,270,277
615,A,I-PER,0.9678278,278,279
615,##bon,I-PER,0.5767401,279,282
615,O,I-LOC,0.97769415,301,302
615,##gon,I-LOC,0.94743043,302,305
615,##i,I-LOC,0.9219588,305,306
615,Kingdom,I-LOC,0.8986307,307,314
615,O,I-LOC,0.9959694,402,403
615,##gon,I-LOC,0.9813968,403,406
615,##i,I-LOC,0.98646057,406,407
615,Kingdom,I-LOC,0.97159594,408,415
615,Nigeria,I-LOC,0.99938047,450,457
616,MA,I-LOC,0.9326225,134,136
616,##TE,I-LOC,0.5737917,136,138
616,##RI,I-LOC,0.7131739,138,140
616,##A,I-LOC,0.5830456,140,141
616,##E,I-MISC,0.41832292,147,148
616,##SS,I-ORG,0.46511364,163,165
616,##IT,I-ORG,0.44625467,177,179
616,O,I-PER,0.48795608,186,187
616,Thomas,I-PER,0.9992945,423,429
616,Chi,I-PER,0.99953425,430,433
616,##lund,I-PER,0.99440163,433,437
616,##a,I-PER,0.9972398,437,438
616,Republic,I-LOC,0.9993436,449,457
616,of,I-LOC,0.99415165,458,460
616,Angola,I-LOC,0.99971956,461,467
617,##cy,I-PER,0.52401197,26,28
617,Ku,I-PER,0.99506086,29,31
617,##me,I-PER,0.900414,31,33
617,Anthony,I-PER,0.9994629,53,60
617,Ku,I-PER,0.99939954,61,63
617,##me,I-PER,0.9854962,63,65
617,Zimbabwe,I-MISC,0.98587567,79,87
617,##an,I-MISC,0.9965229,87,89
617,##e,I-PER,0.5471837,184,185
617,Bailey,I-PER,0.99914694,186,192
617,Zimbabwe,I-MISC,0.9889237,253,261
617,##an,I-MISC,0.99506664,261,263
617,Robert,I-PER,0.99924004,274,280
617,Mu,I-PER,0.99856746,281,283
617,##ga,I-PER,0.7536613,283,285
617,##be,I-PER,0.98758405,285,287
618,B,I-MISC,0.47389516,37,38
618,L,I-PER,0.3329098,66,67
618,B,I-MISC,0.5287607,146,147
618,##R,I-MISC,0.6049616,215,216
618,MA,I-PER,0.68970287,246,248
618,##SS,I-PER,0.3359669,248,250
618,##A,I-PER,0.50829387,250,251
618,##U,I-ORG,0.32035482,252,253
618,CH,I-PER,0.9385746,395,397
618,S,I-LOC,0.72644556,411,412
618,##IE,I-LOC,0.40084743,412,414
618,##R,I-ORG,0.3843785,414,415
618,L,I-LOC,0.63505185,419,420
618,##E,I-LOC,0.46674708,420,421
618,J,I-PER,0.6321054,433,434
618,##IR,I-PER,0.25951186,434,436
618,NE,I-MISC,0.87542576,459,461
618,##TH,I-MISC,0.4503036,461,463
618,##ER,I-MISC,0.87293315,463,465
618,##LA,I-MISC,0.7934032,465,467
618,##ND,I-MISC,0.69286174,467,469
618,##S,I-MISC,0.5525081,469,470
618,UN,I-ORG,0.50754434,494,496
618,##IT,I-MISC,0.4090525,496,498
619,John,I-PER,0.99929416,19,23
619,Coleman,I-PER,0.99971694,24,31
619,Rose,I-PER,0.9991461,54,58
619,Coleman,I-PER,0.9996877,59,66
619,Paul,I-PER,0.99940217,100,104
619,Coleman,I-PER,0.9997588,105,112
619,Sierra,I-LOC,0.99976283,118,124
619,Leone,I-LOC,0.9997626,125,130
619,Europe,I-LOC,0.99977463,329,335
620,Liberia,I-LOC,0.99975413,362,369
620,Mines,I-ORG,0.9565133,442,447
620,and,I-ORG,0.94960487,448,451
620,Energy,I-ORG,0.9665763,452,458
620,Si,I-PER,0.9995771,465,467
620,##ki,I-PER,0.9993174,467,469
620,##ra,I-PER,0.99901354,469,471
620,Mu,I-PER,0.99958986,472,474
620,##kai,I-PER,0.9986046,474,477
620,##la,I-PER,0.9956168,477,479
621,Liberia,I-LOC,0.99975413,362,369
621,Mines,I-ORG,0.9565133,442,447
621,and,I-ORG,0.94960487,448,451
621,Energy,I-ORG,0.9665763,452,458
621,Si,I-PER,0.9995771,465,467
621,##ki,I-PER,0.9993174,467,469
621,##ra,I-PER,0.99901354,469,471
621,Mu,I-PER,0.99958986,472,474
621,##kai,I-PER,0.9986046,474,477
621,##la,I-PER,0.9956168,477,479
622,Ki,I-PER,0.99952817,3,5
622,##zie,I-PER,0.99861896,5,8
622,Mu,I-PER,0.99975044,9,11
622,##lum,I-PER,0.98844844,11,14
622,##ba,I-PER,0.96506804,14,16
622,Tower,I-LOC,0.43521142,27,32
622,Standard,I-ORG,0.9484834,33,41
622,Bank,I-ORG,0.9737214,42,46
622,He,I-LOC,0.6513338,54,56
622,##ere,I-LOC,0.73292524,56,59
622,##ng,I-LOC,0.72870034,59,61
622,##rac,I-LOC,0.6391216,61,64
622,##ht,I-LOC,0.7436442,64,66
622,Cape,I-LOC,0.98565906,67,71
622,Town,I-LOC,0.9973551,72,76
622,South,I-LOC,0.9986104,82,87
622,Africa,I-LOC,0.9978235,88,94
622,Ki,I-PER,0.9992387,131,133
622,##zie,I-PER,0.9982346,133,136
622,Mu,I-PER,0.9997036,137,139
622,##lum,I-PER,0.982947,139,142
622,##ba,I-PER,0.9118052,142,144
622,South,I-ORG,0.9986879,323,328
622,Africa,I-ORG,0.9989127,329,335
622,Mining,I-ORG,0.99793744,336,342
622,Corporation,I-ORG,0.99814427,343,354
622,Richard,I-PER,0.99792886,364,371
622,Moss,I-PER,0.9909745,372,376
622,US,I-MISC,0.9987239,458,460
623,K,I-ORG,0.9450823,0,1
623,##AL,I-ORG,0.93614864,1,3
623,##LA,I-ORG,0.9389874,3,5
623,K,I-ORG,0.96121514,6,7
623,##AB,I-ORG,0.5818889,7,9
623,##IL,I-ORG,0.80206794,9,11
623,##A,I-ORG,0.8508279,11,12
623,J,I-ORG,0.89021593,13,14
623,##OH,I-LOC,0.32916906,14,16
623,##NE,I-ORG,0.499262,18,20
623,A,I-LOC,0.9878978,34,35
623,##F,I-LOC,0.8390328,35,36
623,##RI,I-LOC,0.7198111,36,38
623,##CA,I-LOC,0.9148277,38,40
623,K,I-ORG,0.9536027,191,192
623,##AL,I-ORG,0.9577965,192,194
623,##LA,I-ORG,0.94894487,194,196
623,K,I-ORG,0.97152406,197,198
623,##AB,I-ORG,0.9538006,198,200
623,##IL,I-ORG,0.97008854,200,202
623,##A,I-ORG,0.9481849,202,203
623,Democratic,I-LOC,0.9995703,209,219
623,Republic,I-LOC,0.99965537,220,228
623,of,I-LOC,0.99453884,229,231
623,Congo,I-LOC,0.99975485,232,237
623,K,I-ORG,0.79415,275,276
623,##AB,I-ORG,0.76636505,276,278
623,##IL,I-ORG,0.9029895,278,280
623,##A,I-ORG,0.6719875,280,281
623,K,I-ORG,0.8601444,333,334
623,##AB,I-ORG,0.7928584,334,336
623,##IL,I-ORG,0.9000997,336,338
623,##A,I-ORG,0.7172269,338,339
623,Des,I-ORG,0.53078234,416,419
623,Chamber,I-ORG,0.97670424,424,431
623,of,I-ORG,0.9887489,432,434
623,Commerce,I-ORG,0.9857062,435,443
623,and,I-ORG,0.9886606,444,447
623,Industry,I-ORG,0.99099815,448,456
623,Johannesburg,I-LOC,0.99566346,460,472
624,John,I-PER,0.9992774,19,23
624,Coleman,I-PER,0.99972194,24,31
624,Rose,I-PER,0.9991043,54,58
624,Coleman,I-PER,0.9996859,59,66
624,Paul,I-PER,0.9993667,100,104
624,Coleman,I-PER,0.99974746,105,112
624,Sierra,I-LOC,0.99976176,118,124
624,Leone,I-LOC,0.9997683,125,130
624,Europe,I-LOC,0.9997763,329,335
625,Tony,I-PER,0.9639431,115,119
625,Williams,I-PER,0.9334792,120,128
625,Co,I-ORG,0.6505216,148,150
625,G,I-ORG,0.7716538,216,217
626,##N,I-ORG,0.5700115,3,4
626,AB,I-MISC,0.8958305,15,17
626,##ID,I-MISC,0.9530132,17,19
626,##J,I-MISC,0.9168099,19,20
626,##AN,I-MISC,0.8278407,20,22
626,B,I-MISC,0.562166,368,369
626,##N,I-ORG,0.64433426,371,372
626,AN,I-ORG,0.638028,418,420
626,S,I-LOC,0.7158863,450,451
626,##IR,I-ORG,0.6299715,451,453
626,##RA,I-ORG,0.5426779,453,455
626,L,I-ORG,0.8349713,456,457
626,##E,I-ORG,0.63644,457,458
626,##ON,I-ORG,0.6657832,458,460
626,##E,I-ORG,0.8449523,460,461
626,L,I-MISC,0.7630401,476,477
626,##IL,I-MISC,0.46738896,477,479
626,##IA,I-MISC,0.923389,479,481
626,##N,I-MISC,0.5807537,481,482
627,United,I-LOC,0.99159265,353,359
627,States,I-LOC,0.925661,360,366
627,Port,I-LOC,0.9991431,402,406
627,Au,I-LOC,0.9992167,407,409
627,-,I-LOC,0.9932219,409,410
627,Prince,I-LOC,0.9987042,410,416
627,Haiti,I-LOC,0.9996525,420,425
629,##EL,I-ORG,0.72534347,165,167
629,##IN,I-ORG,0.8142034,167,169
629,##DA,I-ORG,0.92091495,169,171
629,CA,I-ORG,0.92300683,172,174
629,##MA,I-ORG,0.8784195,174,176
629,##RA,I-ORG,0.76934683,176,178
629,Democratic,I-LOC,0.9993492,191,201
629,Republic,I-LOC,0.99932575,202,210
629,of,I-LOC,0.98909,211,213
629,Congo,I-LOC,0.9996037,214,219
629,Z,I-LOC,0.99902594,240,241
629,##aire,I-LOC,0.9996086,241,245
629,##ET,I-ORG,0.8638719,267,269
629,##AB,I-ORG,0.9486089,269,271
629,##IT,I-ORG,0.9772021,271,273
629,##A,I-ORG,0.98117685,273,274
629,CA,I-ORG,0.9366102,275,277
629,##MA,I-ORG,0.8715624,277,279
629,##RA,I-ORG,0.6732905,279,281
629,Pre,I-ORG,0.92320573,302,305
629,Mine,I-ORG,0.87164176,311,315
629,##ral,I-ORG,0.7055412,315,318
629,Marketing,I-ORG,0.9721444,319,328
629,Co,I-ORG,0.990128,329,331
629,-,I-ORG,0.77709806,331,332
629,Operation,I-ORG,0.99076945,332,341
629,Democratic,I-LOC,0.99853194,349,359
629,Republic,I-LOC,0.9992132,360,368
629,of,I-LOC,0.99310356,369,371
629,Congo,I-LOC,0.99804246,372,377
630,##R,I-MISC,0.6086621,1,2
630,U,I-LOC,0.9058368,74,75
630,S,I-MISC,0.48265812,76,77
630,PA,I-ORG,0.40456346,288,290
630,##SC,I-ORG,0.49749976,290,292
630,##AL,I-ORG,0.628527,292,294
630,I,I-ORG,0.73926884,295,296
630,##BE,I-ORG,0.73994946,296,298
630,UN,I-ORG,0.86236835,314,316
630,##IT,I-ORG,0.54479355,316,318
630,A,I-ORG,0.88105327,329,330
630,##F,I-ORG,0.9343003,330,331
630,##RI,I-ORG,0.92509305,331,333
630,##CA,I-ORG,0.9870546,333,335
630,P,I-ORG,0.99508035,336,337
630,##LC,I-ORG,0.96519965,337,339
630,U,I-LOC,0.99008596,341,342
630,B,I-LOC,0.6784976,343,344
630,A,I-LOC,0.5482461,345,346
630,##N,I-MISC,0.5000465,386,387
630,##BO,I-ORG,0.5997694,414,416
630,##D,I-ORG,0.6638547,416,417
630,##Y,I-ORG,0.70620286,417,418
630,##IS,I-ORG,0.6719375,507,509
631,Mohammed,I-PER,0.99891365,200,208
631,A,I-PER,0.9994197,209,210
631,##bach,I-PER,0.9948914,210,214
631,##a,I-PER,0.9882471,214,215
631,##bach,I-PER,0.8782909,236,240
631,San,I-PER,0.9986174,263,266
631,##i,I-PER,0.99835384,266,267
631,A,I-PER,0.9992243,268,269
631,##bach,I-PER,0.9917008,269,273
631,##a,I-PER,0.8715061,273,274
631,Nigerian,I-MISC,0.9991027,287,295
631,Abu,I-LOC,0.9994906,348,351
631,##ja,I-LOC,0.999522,351,353
631,Federal,I-ORG,0.9473284,448,455
631,Government,I-ORG,0.8452674,456,466
632,All,I-ORG,0.99966,0,3
632,##state,I-ORG,0.9987834,3,8
632,Trust,I-ORG,0.9989749,9,14
632,Bank,I-ORG,0.9976162,15,19
632,O,I-ORG,0.4604875,31,32
632,##yi,I-ORG,0.3917627,32,34
632,##n,I-ORG,0.43808696,34,35
632,Jo,I-ORG,0.9115178,36,38
632,##lay,I-ORG,0.49449867,38,41
632,##em,I-ORG,0.80755144,41,43
632,##i,I-ORG,0.81718665,43,44
632,Street,I-ORG,0.48580563,45,51
632,Victoria,I-LOC,0.97475106,55,63
632,Island,I-LOC,0.97011673,64,70
632,Lagos,I-LOC,0.99217296,71,76
632,Ok,I-PER,0.45345846,300,302
632,##par,I-ORG,0.80299467,302,305
632,##a,I-ORG,0.9352125,305,306
632,Ad,I-ORG,0.7985664,307,309
632,##y,I-ORG,0.53159744,311,312
632,##tate,I-ORG,0.9787892,360,364
632,Trust,I-ORG,0.997306,365,370
632,Bank,I-ORG,0.9945746,371,375
632,Nigeria,I-LOC,0.9952087,379,386
633,Stephen,I-PER,0.9995222,259,266
633,Bell,I-PER,0.9993259,267,271
633,##o,I-PER,0.99607265,271,272
633,Nigerian,I-MISC,0.9993468,301,309
633,Nigerian,I-MISC,0.99905235,448,456
633,Nigerian,I-MISC,0.99892586,468,476
633,Code,I-MISC,0.9934382,497,501
633,of,I-MISC,0.9826738,502,504
633,Con,I-MISC,0.99121535,505,508
633,##duct,I-MISC,0.9225022,508,512
634,K,I-ORG,0.44611666,30,31
634,##HA,I-LOC,0.64398164,31,33
634,##L,I-LOC,0.5068772,33,34
634,##IF,I-ORG,0.80659354,34,36
634,BA,I-ORG,0.5716148,59,61
634,##Z,I-ORG,0.7564583,61,62
634,##RA,I-ORG,0.5146581,62,64
634,Allah,I-PER,0.9629502,234,239
634,Fat,I-PER,0.9910148,269,272
634,##ima,I-PER,0.9565831,272,275
634,K,I-PER,0.96669155,281,282
634,##hali,I-LOC,0.36366668,282,286
634,She,I-PER,0.71382046,308,311
634,Mohammed,I-PER,0.99604684,314,322
634,Ra,I-PER,0.9985032,323,325
634,##she,I-PER,0.95699185,325,328
634,##ed,I-PER,0.9920236,328,330
634,K,I-PER,0.997633,331,332
634,##hali,I-PER,0.45406947,332,336
634,##fa,I-PER,0.78506285,336,338
634,##lim,I-MISC,0.53131515,373,376
635,B,I-MISC,0.47389516,37,38
635,L,I-PER,0.3329098,66,67
635,B,I-MISC,0.5287607,146,147
635,##R,I-MISC,0.6049616,215,216
635,MA,I-PER,0.68970287,246,248
635,##SS,I-PER,0.3359669,248,250
635,##A,I-PER,0.50829387,250,251
635,##U,I-ORG,0.32035482,252,253
635,CH,I-PER,0.9385746,395,397
635,S,I-LOC,0.72644556,411,412
635,##IE,I-LOC,0.40084743,412,414
635,##R,I-ORG,0.3843785,414,415
635,L,I-LOC,0.63505185,419,420
635,##E,I-LOC,0.46674708,420,421
635,J,I-PER,0.6321054,433,434
635,##IR,I-PER,0.25951186,434,436
635,NE,I-MISC,0.87542576,459,461
635,##TH,I-MISC,0.4503036,461,463
635,##ER,I-MISC,0.87293315,463,465
635,##LA,I-MISC,0.7934032,465,467
635,##ND,I-MISC,0.69286174,467,469
635,##S,I-MISC,0.5525081,469,470
635,UN,I-ORG,0.50754434,494,496
635,##IT,I-MISC,0.4090525,496,498
636,Colin,I-PER,0.9983443,176,181
636,##s,I-PER,0.99465287,181,182
636,Brown,I-PER,0.9962471,183,188
636,##f,I-ORG,0.5532047,236,237
636,##rica,I-LOC,0.80789065,237,241
636,P,I-ORG,0.8317901,242,243
636,##bu,I-LOC,0.6309357,259,261
636,##ja,I-LOC,0.80465096,261,263
636,Nigeria,I-LOC,0.99916196,271,278
637,L,I-ORG,0.89757323,295,296
637,##O,I-ORG,0.88778496,296,297
637,##UI,I-ORG,0.88464296,297,299
637,##SA,I-ORG,0.7397779,299,301
637,##J,I-PER,0.9082742,338,339
637,##ose,I-PER,0.9814309,339,342
637,##ph,I-PER,0.9962458,342,344
637,E,I-PER,0.99743205,345,346
637,##stra,I-PER,0.970414,346,350
637,##da,I-PER,0.9728036,350,352
637,Philippine,I-LOC,0.5297588,377,387
637,Asia,I-LOC,0.9948148,414,418
638,L,I-ORG,0.72008425,283,284
638,##O,I-ORG,0.89174956,284,285
638,##UI,I-ORG,0.90293664,285,287
638,##SA,I-ORG,0.82981384,287,289
638,E,I-ORG,0.80470085,290,291
638,##J,I-ORG,0.6421159,291,292
638,##ER,I-ORG,0.47433254,292,294
638,##CI,I-ORG,0.607936,294,296
638,##R,I-ORG,0.530587,298,299
638,E,I-ORG,0.6386728,300,301
638,##ST,I-ORG,0.73694676,301,303
638,##RA,I-ORG,0.42482853,303,305
638,##DA,I-ORG,0.7502184,305,307
638,##J,I-PER,0.96639854,324,325
638,##ose,I-PER,0.9771662,325,328
638,##ph,I-PER,0.9966485,328,330
638,E,I-PER,0.997141,331,332
638,##stra,I-PER,0.96763915,332,336
638,##da,I-PER,0.9648961,336,338
638,Philippine,I-MISC,0.451176,363,373
638,Asia,I-LOC,0.9949773,400,404
639,B,I-MISC,0.47389516,37,38
639,L,I-PER,0.3329098,66,67
639,B,I-MISC,0.5287607,146,147
639,##R,I-MISC,0.6049616,215,216
639,MA,I-PER,0.68970287,246,248
639,##SS,I-PER,0.3359669,248,250
639,##A,I-PER,0.50829387,250,251
639,##U,I-ORG,0.32035482,252,253
639,CH,I-PER,0.9385746,395,397
639,S,I-LOC,0.72644556,411,412
639,##IE,I-LOC,0.40084743,412,414
639,##R,I-ORG,0.3843785,414,415
639,L,I-LOC,0.63505185,419,420
639,##E,I-LOC,0.46674708,420,421
639,J,I-PER,0.6321054,433,434
639,##IR,I-PER,0.25951186,434,436
639,NE,I-MISC,0.87542576,459,461
639,##TH,I-MISC,0.4503036,461,463
639,##ER,I-MISC,0.87293315,463,465
639,##LA,I-MISC,0.7934032,465,467
639,##ND,I-MISC,0.69286174,467,469
639,##S,I-MISC,0.5525081,469,470
639,UN,I-ORG,0.50754434,494,496
639,##IT,I-MISC,0.4090525,496,498
640,H,I-PER,0.4504853,10,11
640,J,I-ORG,0.49412417,25,26
640,S,I-LOC,0.42643395,34,35
640,A,I-LOC,0.9516216,40,41
640,##F,I-LOC,0.72705555,41,42
640,##RI,I-LOC,0.6415474,42,44
640,##CA,I-LOC,0.8455208,44,46
640,United,I-LOC,0.9896808,260,266
640,States,I-LOC,0.69182795,267,273
640,Africa,I-LOC,0.99971014,297,303
641,SE,I-ORG,0.36718863,8,10
641,##SA,I-LOC,0.31226256,10,12
641,MA,I-PER,0.51538295,14,16
641,##SS,I-LOC,0.418188,16,18
641,##A,I-PER,0.3524998,18,19
641,##U,I-ORG,0.37933657,20,21
641,B,I-MISC,0.7653984,61,62
641,R,I-MISC,0.42511708,185,186
641,##R,I-MISC,0.49426812,239,240
641,SE,I-LOC,0.33153442,264,266
641,MA,I-PER,0.6504818,270,272
641,##SS,I-LOC,0.40339515,272,274
641,##A,I-PER,0.50012183,274,275
641,##Q,I-PER,0.31476286,275,276
641,##U,I-PER,0.36142844,276,277
641,CH,I-PER,0.9329196,419,421
641,##DR,I-ORG,0.33472112,423,425
641,S,I-LOC,0.93341905,435,436
641,##IE,I-LOC,0.7338967,436,438
641,##R,I-LOC,0.5823892,438,439
641,##RA,I-LOC,0.6442229,439,441
641,L,I-LOC,0.86229914,442,443
641,##E,I-LOC,0.62592787,443,444
641,##ON,I-LOC,0.44564152,444,446
641,G,I-LOC,0.9683939,451,452
641,##HA,I-LOC,0.76250553,452,454
641,##NA,I-LOC,0.75215507,454,456
642,SE,I-ORG,0.36718863,8,10
642,##SA,I-LOC,0.31226256,10,12
642,MA,I-PER,0.51538295,14,16
642,##SS,I-LOC,0.418188,16,18
642,##A,I-PER,0.3524998,18,19
642,##U,I-ORG,0.37933657,20,21
642,B,I-MISC,0.7653984,61,62
642,R,I-MISC,0.42511708,185,186
642,##R,I-MISC,0.49426812,239,240
642,SE,I-LOC,0.33153442,264,266
642,MA,I-PER,0.6504818,270,272
642,##SS,I-LOC,0.40339515,272,274
642,##A,I-PER,0.50012183,274,275
642,##Q,I-PER,0.31476286,275,276
642,##U,I-PER,0.36142844,276,277
642,CH,I-PER,0.9329196,419,421
642,##DR,I-ORG,0.33472112,423,425
642,S,I-LOC,0.93341905,435,436
642,##IE,I-LOC,0.7338967,436,438
642,##R,I-LOC,0.5823892,438,439
642,##RA,I-LOC,0.6442229,439,441
642,L,I-LOC,0.86229914,442,443
642,##E,I-LOC,0.62592787,443,444
642,##ON,I-LOC,0.44564152,444,446
642,G,I-LOC,0.9683939,451,452
642,##HA,I-LOC,0.76250553,452,454
642,##NA,I-LOC,0.75215507,454,456
643,MC,I-PER,0.8651772,9,11
643,P,I-PER,0.4670933,73,74
643,Z,I-LOC,0.9963008,97,98
643,##IM,I-LOC,0.97128695,98,100
643,##BA,I-LOC,0.9647521,100,102
643,##B,I-LOC,0.80412984,102,103
643,##W,I-LOC,0.9656362,103,104
643,##E,I-LOC,0.9177159,104,105
643,Zimbabwe,I-ORG,0.9922691,302,310
643,##an,I-ORG,0.9978142,310,312
643,Information,I-ORG,0.9991264,313,324
643,Exchange,I-ORG,0.99880874,325,333
643,Z,I-ORG,0.99931335,334,335
643,##IE,I-ORG,0.9983405,335,337
643,B,I-ORG,0.4737682,477,478
643,##US,I-ORG,0.4992214,478,480
643,##IS,I-ORG,0.7281767,480,482
643,##I,I-ORG,0.7829165,482,483
643,##W,I-ORG,0.62746334,483,484
643,##E,I-ORG,0.6139292,484,485
643,L,I-ORG,0.5386647,486,487
643,MC,I-PER,0.8729196,491,493
645,Baku,I-PER,0.87816447,154,158
645,##ra,I-ORG,0.6705944,158,160
645,Z,I-PER,0.99546283,164,165
645,##aman,I-PER,0.9680558,165,169
645,##i,I-PER,0.9014849,169,170
645,Nigeria,I-LOC,0.9997384,198,205
645,Lagos,I-LOC,0.9992446,244,249
645,Abu,I-LOC,0.9995623,254,257
645,##ja,I-LOC,0.999617,257,259
645,Nigeria,I-LOC,0.99977714,268,275
645,Mary,I-PER,0.9989748,343,347
645,##am,I-PER,0.9988959,347,349
645,A,I-PER,0.9993237,350,351
645,##bach,I-PER,0.98642236,351,355
645,##a,I-PER,0.9684636,355,356
645,San,I-PER,0.9991916,410,413
645,##i,I-PER,0.99872977,413,414
645,A,I-PER,0.99939394,415,416
645,##bach,I-PER,0.98864996,416,420
645,##a,I-PER,0.9553828,420,421
646,G,I-LOC,0.4505397,79,80
646,##HA,I-LOC,0.63584095,80,82
646,Monica,I-PER,0.99912363,160,166
646,Ko,I-PER,0.99945563,167,169
646,##fi,I-PER,0.9842613,169,171
646,International,I-ORG,0.9996038,194,207
646,Commercial,I-ORG,0.9993761,208,218
646,Bank,I-ORG,0.9990563,219,223
646,Ltd,I-ORG,0.9991547,224,227
646,Iraqi,I-MISC,0.99797803,312,317
646,Ibrahim,I-PER,0.999534,344,351
646,Mo,I-PER,0.99978024,352,354
646,##uss,I-PER,0.99299824,354,357
646,##a,I-PER,0.9969188,357,358
646,Iraqi,I-MISC,0.9982004,376,381
647,B,I-MISC,0.47389516,37,38
647,L,I-PER,0.3329098,66,67
647,B,I-MISC,0.5287607,146,147
647,##R,I-MISC,0.6049616,215,216
647,MA,I-PER,0.68970287,246,248
647,##SS,I-PER,0.3359669,248,250
647,##A,I-PER,0.50829387,250,251
647,##U,I-ORG,0.32035482,252,253
647,CH,I-PER,0.9385746,395,397
647,S,I-LOC,0.72644556,411,412
647,##IE,I-LOC,0.40084743,412,414
647,##R,I-ORG,0.3843785,414,415
647,L,I-LOC,0.63505185,419,420
647,##E,I-LOC,0.46674708,420,421
647,J,I-PER,0.6321054,433,434
647,##IR,I-PER,0.25951186,434,436
647,NE,I-MISC,0.87542576,459,461
647,##TH,I-MISC,0.4503036,461,463
647,##ER,I-MISC,0.87293315,463,465
647,##LA,I-MISC,0.7934032,465,467
647,##ND,I-MISC,0.69286174,467,469
647,##S,I-MISC,0.5525081,469,470
647,UN,I-ORG,0.50754434,494,496
647,##IT,I-MISC,0.4090525,496,498
648,Ibrahim,I-PER,0.99829763,502,509
648,Se,I-PER,0.9976399,510,512
649,SE,I-ORG,0.36718863,8,10
649,##SA,I-LOC,0.31226256,10,12
649,MA,I-PER,0.51538295,14,16
649,##SS,I-LOC,0.418188,16,18
649,##A,I-PER,0.3524998,18,19
649,##U,I-ORG,0.37933657,20,21
649,B,I-MISC,0.7653984,61,62
649,R,I-MISC,0.42511708,185,186
649,##R,I-MISC,0.49426812,239,240
649,SE,I-LOC,0.33153442,264,266
649,MA,I-PER,0.6504818,270,272
649,##SS,I-LOC,0.40339515,272,274
649,##A,I-PER,0.50012183,274,275
649,##Q,I-PER,0.31476286,275,276
649,##U,I-PER,0.36142844,276,277
649,CH,I-PER,0.9329196,419,421
649,##DR,I-ORG,0.33472112,423,425
649,S,I-LOC,0.93341905,435,436
649,##IE,I-LOC,0.7338967,436,438
649,##R,I-LOC,0.5823892,438,439
649,##RA,I-LOC,0.6442229,439,441
649,L,I-LOC,0.86229914,442,443
649,##E,I-LOC,0.62592787,443,444
649,##ON,I-LOC,0.44564152,444,446
649,G,I-LOC,0.9683939,451,452
649,##HA,I-LOC,0.76250553,452,454
649,##NA,I-LOC,0.75215507,454,456
650,AM,I-ORG,0.9950053,0,2
650,##IN,I-ORG,0.9971464,2,4
650,##A,I-ORG,0.9983171,4,5
650,WA,I-ORG,0.9965689,6,8
650,##Z,I-ORG,0.9936958,8,9
650,##I,I-ORG,0.9961085,9,10
650,J,I-ORG,0.98215634,27,28
650,##OH,I-ORG,0.76514477,28,30
650,##AN,I-ORG,0.9537371,30,32
650,##ES,I-ORG,0.90862554,32,34
650,##B,I-ORG,0.9484174,34,35
650,##G,I-ORG,0.93445355,37,38
650,A,I-ORG,0.47327062,52,53
650,##F,I-ORG,0.89629155,53,54
650,##RI,I-ORG,0.7344249,54,56
650,##CA,I-ORG,0.8828413,56,58
650,T,I-ORG,0.8715074,59,60
650,##EL,I-ORG,0.6487538,60,62
650,ins,I-PER,0.44393954,95,98
650,##ha,I-PER,0.6874649,98,100
650,Allah,I-PER,0.88357544,101,106
650,AM,I-PER,0.6526908,158,160
650,##IN,I-ORG,0.669537,160,162
650,##A,I-PER,0.73582596,162,163
650,WA,I-PER,0.8857849,164,166
650,##Z,I-ORG,0.6578533,166,167
650,##I,I-ORG,0.4489907,167,168
650,AL,I-ORG,0.85817873,185,187
650,##I,I-ORG,0.8355559,187,188
650,H,I-ORG,0.65549755,189,190
650,##AS,I-ORG,0.81927127,190,192
650,##SA,I-ORG,0.844386,192,194
650,##N,I-ORG,0.9141798,194,195
650,IRA,I-LOC,0.60048455,201,204
650,##Q,I-ORG,0.8934265,204,205
650,Manchester,I-ORG,0.99443346,232,242
650,University,I-ORG,0.97123456,243,253
650,England,I-LOC,0.99942833,257,264
650,US,I-MISC,0.9984876,337,339
650,United,I-LOC,0.9996119,478,484
650,States,I-LOC,0.9994118,485,491
650,America,I-LOC,0.9986833,492,499
651,Daniel,I-PER,0.9993013,22,28
651,Ka,I-PER,0.99858737,29,31
651,##bil,I-PER,0.9263651,31,34
651,##a,I-PER,0.7407502,34,35
651,##J,I-LOC,0.60433155,35,36
651,##oh,I-LOC,0.9334563,36,38
651,##anne,I-LOC,0.9738566,38,42
651,##sburg,I-LOC,0.99411386,42,47
651,South,I-LOC,0.9996511,48,53
651,Africa,I-LOC,0.99968755,54,60
651,Daniel,I-PER,0.9994324,227,233
651,Ka,I-PER,0.99925405,234,236
